time vout i_vip i_vin v_bias_p v_bias_n i_vdn2 i_vup2 i_vvp v_up
0.000000000000000000e+00 1.278503879999999926e+00 5.017934090000000291e-10 4.777079519999999526e-10 6.357460980000000372e-01 2.274641830000000177e-12 3.699263119999999773e-13 -3.211375300000000051e-06 1.199999999999999956e+00 0.000000000000000000e+00
1.000000000000000030e-13 1.278498399999999924e+00 -8.676237260000000100e-06 3.920842039999999832e-06 6.351644819999999747e-01 -1.768081279999999919e-06 1.158679340000000075e-03 -8.332572559999999609e-04 1.187999999999999945e+00 0.000000000000000000e+00
2.000000000000000061e-13 1.278492750000000067e+00 -1.150408539999999924e-05 5.166247430000000083e-06 6.346138369999999584e-01 -2.782143549999999805e-06 1.191894900000000073e-03 -8.444213679999999778e-04 1.175999999999999934e+00 0.000000000000000000e+00
4.000000000000000121e-13 1.278481390000000051e+00 -1.226185949999999949e-05 5.902668799999999731e-06 6.335392899999999772e-01 -3.638064599999999859e-06 1.189554239999999910e-03 -8.317254289999999762e-04 1.151999999999999913e+00 0.000000000000000000e+00
8.000000000000000243e-13 1.278458340000000026e+00 -1.125932419999999962e-05 5.606386749999999809e-06 6.314059459999999957e-01 -3.392498620000000206e-06 1.187962479999999906e-03 -8.264822200000000079e-04 1.104000000000000092e+00 0.000000000000000000e+00
1.600000000000000049e-12 1.278406469999999961e+00 -1.251924529999999992e-05 6.890637950000000379e-06 6.266796669999999958e-01 -4.130678819999999935e-06 1.265720670000000051e-03 -8.194380860000000056e-04 1.008000000000000007e+00 0.000000000000000000e+00
3.200000000000000097e-12 1.278121150000000039e+00 -2.602696839999999888e-05 1.864821130000000036e-05 6.070629389999999681e-01 -1.112894479999999933e-05 2.614131009999999967e-03 -9.425449869999999800e-04 8.159999999999999476e-01 0.000000000000000000e+00
5.873053599999999959e-12 1.277250870000000038e+00 3.059446400000000144e-05 1.060080999999999922e-05 5.715102699999999869e-01 -6.976824619999999793e-06 2.879018919999999909e-03 -9.055612269999999998e-04 4.952335680000000129e-01 0.000000000000000000e+00
9.999999999999999395e-12 1.275685579999999986e+00 1.158603159999999997e-05 6.449544019999999846e-06 5.398238440000000526e-01 -3.861339180000000022e-06 2.811506090000000149e-03 -7.601134520000000150e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.047480689999999970e-11 1.275658720000000024e+00 2.861254330000000171e-06 -6.572786419999999642e-07 5.405533820000000267e-01 5.400470629999999689e-08 1.693156009999999983e-04 1.064731060000000053e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.142442060000000025e-11 1.275609519999999941e+00 4.491948310000000261e-06 -1.911830949999999887e-06 5.418275439999999943e-01 1.301334650000000053e-06 9.458750570000000360e-05 1.189684040000000019e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.332364809999999979e-11 1.275511239999999935e+00 3.391432560000000209e-06 -5.217827450000000092e-07 5.440140679999999618e-01 1.110544589999999938e-07 1.722096350000000011e-04 9.958942669999999795e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.712210310000000049e-11 1.275313649999999965e+00 4.611704519999999703e-06 -1.497285570000000006e-06 5.477958649999999929e-01 9.927648190000000146e-07 1.109058660000000052e-04 1.068600009999999995e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.471901299999999861e-11 1.274914630000000049e+00 3.778551320000000146e-06 8.102201110000000437e-08 5.528548079999999754e-01 -2.212843389999999970e-07 2.210932349999999882e-04 6.378426320000000051e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.991283289999999812e-11 1.274180340000000022e+00 4.773566859999999981e-06 -6.200016569999999688e-07 5.567057149999999899e-01 4.624177770000000168e-07 1.399540770000000129e-04 4.786739829999999779e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.030047260000000033e-11 1.273260300000000012e+00 2.802616680000000012e-06 -5.675525600000000450e-07 5.729721890000000206e-01 1.983981089999999992e-07 7.452971010000000469e-05 2.085983959999999939e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.067595390000000003e-10 1.272809840000000081e+00 7.407601089999999955e-07 -3.933956930000000090e-07 5.884589409999999576e-01 3.558932190000000228e-07 2.118627589999999847e-06 8.499614629999999822e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.664524590000000085e-10 1.272574249999999907e+00 -7.695666740000000333e-07 -8.591310869999999636e-08 6.006832220000000166e-01 -7.432164670000000027e-08 1.777879429999999831e-05 -5.342043890000000449e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.299456150000000001e-10 1.272506979999999954e+00 -4.035358700000000259e-08 -1.496408450000000033e-07 6.068344629999999906e-01 2.141444959999999877e-07 -1.521369650000000014e-05 -1.582519739999999916e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.569319260000000152e-10 1.272446149999999943e+00 -2.243866899999999966e-07 2.017991229999999955e-08 6.133750430000000087e-01 -1.363602499999999918e-07 1.630645589999999849e-05 -3.552331779999999939e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.661469669999999660e-10 1.272427430000000026e+00 4.622345210000000189e-07 -6.916602689999999576e-08 6.170788729999999722e-01 1.662656589999999952e-07 -1.598032470000000036e-05 -2.354471160000000065e-06 0.000000000000000000e+00 0.000000000000000000e+00
9.845770490000000744e-10 1.272450679999999945e+00 -2.979961550000000035e-08 5.105949810000000242e-08 6.192369389999999862e-01 -1.545138610000000018e-07 1.600676470000000006e-05 -4.362872549999999930e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.811301109999999920e-09 1.272502999999999940e+00 4.647969339999999752e-07 -6.188948489999999659e-08 6.217399970000000442e-01 1.617730830000000120e-07 -1.600792259999999948e-05 -2.417202219999999919e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.811301110000000189e-09 1.272555759999999925e+00 -6.022950069999999536e-08 5.494235710000000289e-08 6.241144090000000366e-01 -1.568670960000000019e-07 1.601139239999999840e-05 -4.324637740000000171e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.811301110000000045e-09 1.272603289999999943e+00 4.410744490000000103e-07 -5.833241860000000025e-08 6.256871760000000116e-01 1.595478800000000084e-07 -1.600958769999999900e-05 -2.409413320000000211e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.811301109999999900e-09 1.272645819999999928e+00 -8.137793740000000570e-08 5.652328830000000022e-08 6.269932390000000355e-01 -1.578003919999999895e-07 1.601249240000000081e-05 -4.310923119999999683e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.811301109999999756e-09 1.272685829999999907e+00 4.283826429999999807e-07 -5.696523270000000061e-08 6.279688279999999789e-01 1.586670440000000014e-07 -1.600976870000000082e-05 -2.410160369999999837e-06 0.000000000000000000e+00 0.000000000000000000e+00
