time vout i_vip i_vin v_bias_p v_bias_n
0.000000000000000000e+00 4.792374270000000075e-03 1.150654759999999958e-10 3.248339160000000160e-10 4.109802739999999788e-01 4.722502399999999878e-01
9.999999999999999799e-13 4.792374280000000035e-03 1.145149989999999977e-10 3.247346379999999756e-10 4.109802739999999788e-01 4.722502399999999878e-01
1.999999999999999960e-12 4.792374280000000035e-03 1.145516790000000011e-10 3.247382389999999799e-10 4.109802739999999788e-01 4.722502399999999878e-01
3.999999999999999920e-12 4.792374280000000035e-03 1.146315769999999952e-10 3.247638999999999749e-10 4.109802739999999788e-01 4.722502399999999878e-01
7.999999999999999839e-12 4.792374280000000035e-03 1.147708719999999943e-10 3.248043930000000016e-10 4.109802739999999788e-01 4.722502410000000150e-01
1.599999999999999968e-11 4.792374280000000035e-03 1.149603509999999987e-10 3.248397459999999822e-10 4.109802739999999788e-01 4.722502410000000150e-01
3.199999999999999936e-11 4.792374280000000035e-03 1.151129410000000018e-10 3.248554629999999755e-10 4.109802739999999788e-01 4.722502410000000150e-01
6.399999999999999871e-11 4.792374280000000035e-03 1.151212059999999972e-10 3.248389570000000244e-10 4.109802739999999788e-01 4.722502410000000150e-01
1.279999999999999974e-10 4.792374280000000035e-03 1.150681450000000050e-10 3.248319380000000244e-10 4.109802739999999788e-01 4.722502410000000150e-01
2.279999999999999881e-10 4.792374280000000035e-03 1.150679709999999950e-10 3.248342469999999809e-10 4.109802739999999788e-01 4.722502410000000150e-01
3.280000000000000047e-10 4.792374280000000035e-03 1.150672780000000021e-10 3.248340390000000159e-10 4.109802739999999788e-01 4.722502410000000150e-01
4.280000000000000213e-10 4.792374280000000035e-03 1.150678409999999975e-10 3.248333839999999932e-10 4.109802739999999788e-01 4.722502410000000150e-01
5.280000000000000378e-10 4.792374280000000035e-03 1.150673960000000056e-10 3.248345830000000197e-10 4.109802739999999788e-01 4.722502410000000150e-01
6.280000000000000027e-10 4.792374280000000035e-03 1.150674629999999990e-10 3.248331340000000169e-10 4.109802739999999788e-01 4.722502399999999878e-01
