time vout i_vip i_vin v_bias_p v_bias_n
0.000000000000000000e+00 6.133947360000000515e-01 3.974099300000000121e-11 1.833053139999999944e-11 6.102570950000000272e-01 6.532436050000000050e-01
9.999999999999999799e-13 6.133947360000000515e-01 3.881649860000000287e-11 1.484218420000000129e-11 6.102570999999999968e-01 6.532436090000000029e-01
1.999999999999999960e-12 6.133947360000000515e-01 3.261875229999999984e-11 1.493804799999999980e-11 6.102571030000000230e-01 6.532436120000000290e-01
3.999999999999999920e-12 6.133947360000000515e-01 2.586401840000000139e-11 1.637971170000000087e-11 6.102571079999999926e-01 6.532436150000000552e-01
7.999999999999999839e-12 6.133947360000000515e-01 2.566410369999999897e-11 1.905031260000000093e-11 6.102571129999999622e-01 6.532436139999999725e-01
1.599999999999999968e-11 6.133947360000000515e-01 3.234765580000000072e-11 1.952217250000000125e-11 6.102571159999999884e-01 6.532436080000000311e-01
3.199999999999999936e-11 6.133947360000000515e-01 3.939348930000000040e-11 1.837709140000000000e-11 6.102571159999999884e-01 6.532436019999999788e-01
6.399999999999999871e-11 6.133947360000000515e-01 4.087284109999999876e-11 1.823813549999999950e-11 6.102571129999999622e-01 6.532436010000000071e-01
1.279999999999999974e-10 6.133947360000000515e-01 4.030120719999999807e-11 1.836518590000000008e-11 6.102571100000000470e-01 6.532436010000000071e-01
2.279999999999999881e-10 6.133947360000000515e-01 4.012296009999999896e-11 1.829725539999999970e-11 6.102571060000000491e-01 6.532436019999999788e-01
3.280000000000000047e-10 6.133947360000000515e-01 4.006807300000000268e-11 1.835484790000000029e-11 6.102571030000000230e-01 6.532436029999999505e-01
4.280000000000000213e-10 6.133947360000000515e-01 3.987749759999999869e-11 1.830987539999999849e-11 6.102571009999999685e-01 6.532436029999999505e-01
5.280000000000000378e-10 6.133947360000000515e-01 3.994516609999999969e-11 1.834874710000000049e-11 6.102570990000000251e-01 6.532436040000000332e-01
6.280000000000000027e-10 6.133947360000000515e-01 3.977387819999999831e-11 1.831333499999999873e-11 6.102570980000000533e-01 6.532436040000000332e-01
7.279999999999999676e-10 6.133947360000000515e-01 3.987676030000000281e-11 1.834743009999999956e-11 6.102570969999999706e-01 6.532436040000000332e-01
8.280000000000000359e-10 6.133947360000000515e-01 3.972801860000000140e-11 1.831337910000000157e-11 6.102570969999999706e-01 6.532436050000000050e-01
9.280000000000000007e-10 6.133947360000000515e-01 3.983929979999999796e-11 1.834823069999999966e-11 6.102570959999999989e-01 6.532436050000000050e-01
1.027999999999999966e-09 6.133947360000000515e-01 3.970775880000000297e-11 1.831208950000000029e-11 6.102570959999999989e-01 6.532436050000000050e-01
1.128000000000000034e-09 6.133947360000000515e-01 3.981822380000000012e-11 1.834980520000000060e-11 6.102570959999999989e-01 6.532436050000000050e-01
1.228000000000000102e-09 6.133947360000000515e-01 3.969906130000000022e-11 1.831038559999999897e-11 6.102570959999999989e-01 6.532436050000000050e-01
1.327999999999999964e-09 6.133947360000000515e-01 3.980607729999999678e-11 1.835154730000000136e-11 6.102570959999999989e-01 6.532436050000000050e-01
1.428000000000000032e-09 6.133947360000000515e-01 3.969592580000000289e-11 1.830867100000000116e-11 6.102570959999999989e-01 6.532436050000000050e-01
1.528000000000000100e-09 6.133947360000000515e-01 3.979874070000000092e-11 1.835319620000000002e-11 6.102570959999999989e-01 6.532436050000000050e-01
1.627999999999999962e-09 6.133947360000000515e-01 3.969524490000000081e-11 1.830711199999999947e-11 6.102570959999999989e-01 6.532436050000000050e-01
1.728000000000000030e-09 6.133947360000000515e-01 3.979371000000000170e-11 1.835465230000000047e-11 6.102570959999999989e-01 6.532436050000000050e-01
1.828000000000000098e-09 6.133947360000000515e-01 3.969545309999999821e-11 1.830576660000000153e-11 6.102570959999999989e-01 6.532436050000000050e-01
1.927999999999999960e-09 6.133947360000000515e-01 3.979038280000000034e-11 1.835588550000000149e-11 6.102570959999999989e-01 6.532436050000000050e-01
2.028000000000000028e-09 6.133947360000000515e-01 3.969631959999999758e-11 1.830464349999999944e-11 6.102570950000000272e-01 6.532436050000000050e-01
2.128000000000000096e-09 6.133947360000000515e-01 3.978796979999999680e-11 1.835690180000000010e-11 6.102570950000000272e-01 6.532436050000000050e-01
2.228000000000000164e-09 6.133947360000000515e-01 3.969730659999999865e-11 1.830372820000000098e-11 6.102570950000000272e-01 6.532436050000000050e-01
2.327999999999999819e-09 6.133947360000000515e-01 3.978599740000000204e-11 1.835772000000000066e-11 6.102570950000000272e-01 6.532436050000000050e-01
2.427999999999999887e-09 6.133947360000000515e-01 3.969817620000000304e-11 1.830300050000000096e-11 6.102570950000000272e-01 6.532436050000000050e-01
2.527999999999999956e-09 6.133947360000000515e-01 3.978450430000000285e-11 1.835836420000000095e-11 6.102570950000000272e-01 6.532436050000000050e-01
2.628000000000000024e-09 6.133947360000000515e-01 3.969897889999999789e-11 1.830243540000000109e-11 6.102570950000000272e-01 6.532436050000000050e-01
2.728000000000000092e-09 6.133947360000000515e-01 3.978327689999999871e-11 1.835885550000000022e-11 6.102570950000000272e-01 6.532436050000000050e-01
2.828000000000000160e-09 6.133947360000000515e-01 3.969981900000000141e-11 1.830201159999999879e-11 6.102570950000000272e-01 6.532436050000000050e-01
2.927999999999999815e-09 6.133947360000000515e-01 3.978239659999999784e-11 1.835921759999999922e-11 6.102570950000000272e-01 6.532436050000000050e-01
3.027999999999999883e-09 6.133947360000000515e-01 3.970059739999999838e-11 1.830170710000000072e-11 6.102570950000000272e-01 6.532436050000000050e-01
3.127999999999999952e-09 6.133947360000000515e-01 3.978142989999999879e-11 1.835946899999999894e-11 6.102570950000000272e-01 6.532436050000000050e-01
3.228000000000000020e-09 6.133947360000000515e-01 3.970120239999999866e-11 1.830150359999999957e-11 6.102570950000000272e-01 6.532436050000000050e-01
3.328000000000000088e-09 6.133947360000000515e-01 3.978075199999999843e-11 1.835962850000000054e-11 6.102570950000000272e-01 6.532436050000000050e-01
3.428000000000000156e-09 6.133947360000000515e-01 3.970182859999999826e-11 1.830138419999999850e-11 6.102570950000000272e-01 6.532436050000000050e-01
3.527999999999999811e-09 6.133947360000000515e-01 3.978018609999999811e-11 1.835971059999999947e-11 6.102570950000000272e-01 6.532436050000000050e-01
3.627999999999999879e-09 6.133947360000000515e-01 3.970234170000000041e-11 1.830133599999999976e-11 6.102570950000000272e-01 6.532436050000000050e-01
3.728000000000000361e-09 6.133947360000000515e-01 3.977955860000000099e-11 1.835972860000000017e-11 6.102570950000000272e-01 6.532436050000000050e-01
3.827999999999999602e-09 6.133947360000000515e-01 3.970275670000000087e-11 1.830134579999999895e-11 6.102570950000000272e-01 6.532436050000000050e-01
3.927999999999999671e-09 6.133947360000000515e-01 3.977914440000000100e-11 1.835969369999999941e-11 6.102570950000000272e-01 6.532436050000000050e-01
4.027999999999999739e-09 6.133947360000000515e-01 3.970315309999999705e-11 1.830140370000000007e-11 6.102570950000000272e-01 6.532436050000000050e-01
4.127999999999999807e-09 6.133947360000000515e-01 3.977864910000000265e-11 1.835961369999999846e-11 6.102570950000000272e-01 6.532436050000000050e-01
4.227999999999999875e-09 6.133947360000000515e-01 3.970353560000000137e-11 1.830150349999999952e-11 6.102570950000000272e-01 6.532436050000000050e-01
4.327999999999999944e-09 6.133947360000000515e-01 3.977825229999999978e-11 1.835949639999999860e-11 6.102570950000000272e-01 6.532436050000000050e-01
4.428000000000000012e-09 6.133947360000000515e-01 3.970397189999999797e-11 1.830163649999999874e-11 6.102570950000000272e-01 6.532436050000000050e-01
4.528000000000000080e-09 6.133947360000000515e-01 3.977785459999999961e-11 1.835934840000000041e-11 6.102570950000000272e-01 6.532436050000000050e-01
4.628000000000000148e-09 6.133947360000000515e-01 3.970431579999999939e-11 1.830179810000000156e-11 6.102570950000000272e-01 6.532436050000000050e-01
4.728000000000000217e-09 6.133947360000000515e-01 3.977749120000000309e-11 1.835917530000000065e-11 6.102570950000000272e-01 6.532436050000000050e-01
