time vout i_vip i_vin v_bias_p v_bias_n
0.000000000000000000e+00 1.318800210000000028e+00 1.609869259999999942e-11 6.892238119999999605e-13 7.625664100000000278e-01 7.874250040000000395e-01
9.999999999999999799e-13 1.318800210000000028e+00 1.627186730000000108e-11 6.732451059999999940e-13 7.625664100000000278e-01 7.874250040000000395e-01
1.999999999999999960e-12 1.318800210000000028e+00 1.618597970000000029e-11 6.718301610000000161e-13 7.625664100000000278e-01 7.874250040000000395e-01
3.999999999999999920e-12 1.318800210000000028e+00 1.608436700000000155e-11 6.764284650000000192e-13 7.625664100000000278e-01 7.874250040000000395e-01
7.999999999999999839e-12 1.318800210000000028e+00 1.607721140000000032e-11 6.917312869999999735e-13 7.625664100000000278e-01 7.874250040000000395e-01
1.599999999999999968e-11 1.318800210000000028e+00 1.612601399999999975e-11 7.002164599999999751e-13 7.625664100000000278e-01 7.874250040000000395e-01
3.199999999999999936e-11 1.318800210000000028e+00 1.611088399999999959e-11 6.938326490000000298e-13 7.625664100000000278e-01 7.874250040000000395e-01
6.399999999999999871e-11 1.318800210000000028e+00 1.607401590000000067e-11 6.872093049999999997e-13 7.625664100000000278e-01 7.874250029999999567e-01
1.279999999999999974e-10 1.318800210000000028e+00 1.606883579999999921e-11 6.881082209999999941e-13 7.625664100000000278e-01 7.874250029999999567e-01
2.279999999999999881e-10 1.318800210000000028e+00 1.606478979999999973e-11 6.892867169999999630e-13 7.625664100000000278e-01 7.874250029999999567e-01
3.280000000000000047e-10 1.318800210000000028e+00 1.606558730000000128e-11 6.892597499999999904e-13 7.625664100000000278e-01 7.874250029999999567e-01
4.280000000000000213e-10 1.318800210000000028e+00 1.606423770000000091e-11 6.891900700000000148e-13 7.625664100000000278e-01 7.874250029999999567e-01
5.280000000000000378e-10 1.318800210000000028e+00 1.606702839999999953e-11 6.893093830000000095e-13 7.625664100000000278e-01 7.874250029999999567e-01
6.280000000000000027e-10 1.318800210000000028e+00 1.606566430000000049e-11 6.891547600000000486e-13 7.625664100000000278e-01 7.874250029999999567e-01
7.279999999999999676e-10 1.318800210000000028e+00 1.606804759999999981e-11 6.893230580000000276e-13 7.625664100000000278e-01 7.874250029999999567e-01
8.280000000000000359e-10 1.318800210000000028e+00 1.606655390000000027e-11 6.891388079999999923e-13 7.625664100000000278e-01 7.874250029999999567e-01
9.280000000000000007e-10 1.318800210000000028e+00 1.606864999999999858e-11 6.893280530000000434e-13 7.625664100000000278e-01 7.874250029999999567e-01
1.027999999999999966e-09 1.318800210000000028e+00 1.606716719999999888e-11 6.891297510000000390e-13 7.625664100000000278e-01 7.874250029999999567e-01
1.128000000000000034e-09 1.318800210000000028e+00 1.606878399999999839e-11 6.893324280000000446e-13 7.625664100000000278e-01 7.874250029999999567e-01
1.228000000000000102e-09 1.318800210000000028e+00 1.606748609999999879e-11 6.891228989999999852e-13 7.625664100000000278e-01 7.874250029999999567e-01
1.327999999999999964e-09 1.318800210000000028e+00 1.606882850000000146e-11 6.893353720000000194e-13 7.625664100000000278e-01 7.874250040000000395e-01
1.428000000000000032e-09 1.318800210000000028e+00 1.606764799999999854e-11 6.891182260000000503e-13 7.625664100000000278e-01 7.874250040000000395e-01
1.528000000000000100e-09 1.318800210000000028e+00 1.606877909999999879e-11 6.893377300000000114e-13 7.625664100000000278e-01 7.874250040000000395e-01
1.627999999999999962e-09 1.318800210000000028e+00 1.606781219999999963e-11 6.891139399999999510e-13 7.625664100000000278e-01 7.874250040000000395e-01
1.728000000000000030e-09 1.318800210000000028e+00 1.606881909999999926e-11 6.893386029999999741e-13 7.625664100000000278e-01 7.874250040000000395e-01
1.828000000000000098e-09 1.318800210000000028e+00 1.606798150000000042e-11 6.891127350000000228e-13 7.625664100000000278e-01 7.874250040000000395e-01
1.927999999999999960e-09 1.318800210000000028e+00 1.606877830000000156e-11 6.893383069999999769e-13 7.625664100000000278e-01 7.874250040000000395e-01
2.028000000000000028e-09 1.318800210000000028e+00 1.606802879999999865e-11 6.891131079999999998e-13 7.625664100000000278e-01 7.874250040000000395e-01
2.128000000000000096e-09 1.318800210000000028e+00 1.606872590000000039e-11 6.893369750000000400e-13 7.625664100000000278e-01 7.874250040000000395e-01
2.228000000000000164e-09 1.318800210000000028e+00 1.606799059999999921e-11 6.891128050000000228e-13 7.625664100000000278e-01 7.874250040000000395e-01
2.327999999999999819e-09 1.318800210000000028e+00 1.606868840000000136e-11 6.893366830000000169e-13 7.625664100000000278e-01 7.874250040000000395e-01
2.427999999999999887e-09 1.318800210000000028e+00 1.606806090000000102e-11 6.891129879999999710e-13 7.625664100000000278e-01 7.874250040000000395e-01
2.527999999999999956e-09 1.318800210000000028e+00 1.606862490000000025e-11 6.893358270000000195e-13 7.625664100000000278e-01 7.874250040000000395e-01
2.628000000000000024e-09 1.318800210000000028e+00 1.606812260000000109e-11 6.891129920000000460e-13 7.625664100000000278e-01 7.874250040000000395e-01
2.728000000000000092e-09 1.318800210000000028e+00 1.606858560000000018e-11 6.893351210000000078e-13 7.625664100000000278e-01 7.874250040000000395e-01
2.828000000000000160e-09 1.318800210000000028e+00 1.606823619999999882e-11 6.891138580000000289e-13 7.625664100000000278e-01 7.874250040000000395e-01
2.927999999999999815e-09 1.318800210000000028e+00 1.606852470000000057e-11 6.893338800000000104e-13 7.625664100000000278e-01 7.874250040000000395e-01
3.027999999999999883e-09 1.318800210000000028e+00 1.606811469999999977e-11 6.891154819999999889e-13 7.625664100000000278e-01 7.874250040000000395e-01
3.127999999999999952e-09 1.318800210000000028e+00 1.606863140000000077e-11 6.893320099999999810e-13 7.625664100000000278e-01 7.874250040000000395e-01
3.228000000000000020e-09 1.318800210000000028e+00 1.606820470000000002e-11 6.891167299999999662e-13 7.625664100000000278e-01 7.874250040000000395e-01
3.328000000000000088e-09 1.318800210000000028e+00 1.606860340000000076e-11 6.893309119999999894e-13 7.625664100000000278e-01 7.874250040000000395e-01
3.428000000000000156e-09 1.318800210000000028e+00 1.606829909999999958e-11 6.891177850000000098e-13 7.625664100000000278e-01 7.874250040000000395e-01
3.527999999999999811e-09 1.318800210000000028e+00 1.606846910000000078e-11 6.893290379999999860e-13 7.625664100000000278e-01 7.874250040000000395e-01
3.627999999999999879e-09 1.318800210000000028e+00 1.606818910000000071e-11 6.891197779999999728e-13 7.625664100000000278e-01 7.874250040000000395e-01
3.728000000000000361e-09 1.318800210000000028e+00 1.606862160000000158e-11 6.893280280000000290e-13 7.625664100000000278e-01 7.874250040000000395e-01
3.827999999999999602e-09 1.318800210000000028e+00 1.606820279999999892e-11 6.891204770000000047e-13 7.625664100000000278e-01 7.874250040000000395e-01
3.927999999999999671e-09 1.318800210000000028e+00 1.606843909999999962e-11 6.893263350000000372e-13 7.625664100000000278e-01 7.874250040000000395e-01
4.027999999999999739e-09 1.318800210000000028e+00 1.606833309999999982e-11 6.891220510000000369e-13 7.625664100000000278e-01 7.874250040000000395e-01
4.127999999999999807e-09 1.318800210000000028e+00 1.606856900000000029e-11 6.893251510000000484e-13 7.625664100000000278e-01 7.874250040000000395e-01
4.227999999999999875e-09 1.318800210000000028e+00 1.606823530000000153e-11 6.891232250000000401e-13 7.625664100000000278e-01 7.874250040000000395e-01
4.327999999999999944e-09 1.318800210000000028e+00 1.606841169999999996e-11 6.893235420000000162e-13 7.625664100000000278e-01 7.874250040000000395e-01
4.428000000000000012e-09 1.318800210000000028e+00 1.606827380000000114e-11 6.891246529999999597e-13 7.625664100000000278e-01 7.874250040000000395e-01
4.528000000000000080e-09 1.318800210000000028e+00 1.606856729999999931e-11 6.893227099999999641e-13 7.625664100000000278e-01 7.874250040000000395e-01
4.628000000000000148e-09 1.318800210000000028e+00 1.606824450000000038e-11 6.891258049999999542e-13 7.625664100000000278e-01 7.874250040000000395e-01
4.728000000000000217e-09 1.318800210000000028e+00 1.606841390000000123e-11 6.893203009999999750e-13 7.625664100000000278e-01 7.874250040000000395e-01
4.828000000000000285e-09 1.318800210000000028e+00 1.606833440000000057e-11 6.891284069999999780e-13 7.625664100000000278e-01 7.874250040000000395e-01
4.928000000000000353e-09 1.318800210000000028e+00 1.606855890000000092e-11 6.893183599999999773e-13 7.625664100000000278e-01 7.874250040000000395e-01
5.027999999999999594e-09 1.318800210000000028e+00 1.606821309999999841e-11 6.891294520000000360e-13 7.625664100000000278e-01 7.874250040000000395e-01
