time vout i_vip i_vin v_bias_p v_bias_n
0.000000000000000000e+00 2.107898960000000044e-01 5.456790889999999552e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
9.999999999999999799e-13 2.107898960000000044e-01 5.456791130000000208e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
1.999999999999999960e-12 2.107898960000000044e-01 5.456791189999999855e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
3.999999999999999920e-12 2.107898960000000044e-01 5.456791330000000065e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
7.999999999999999839e-12 2.107898960000000044e-01 5.456791339999999489e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
1.599999999999999968e-11 2.107898960000000044e-01 5.456791600000000027e-10 7.184601909999999808e-10 5.156649660000000024e-01 5.665307630000000483e-01
3.199999999999999936e-11 2.107898960000000044e-01 5.456791670000000132e-10 7.184601889999999925e-10 5.156649660000000024e-01 5.665307630000000483e-01
6.399999999999999871e-11 2.107898960000000044e-01 5.456791900000000329e-10 7.184601909999999808e-10 5.156649660000000024e-01 5.665307630000000483e-01
1.279999999999999974e-10 2.107898960000000044e-01 5.456792089999999728e-10 7.184601889999999925e-10 5.156649660000000024e-01 5.665307630000000483e-01
2.279999999999999881e-10 2.107898960000000044e-01 5.456791259999999960e-10 7.184601909999999808e-10 5.156649660000000024e-01 5.665307630000000483e-01
3.280000000000000047e-10 2.107898960000000044e-01 5.456791349999999947e-10 7.184601889999999925e-10 5.156649660000000024e-01 5.665307630000000483e-01
4.280000000000000213e-10 2.107898960000000044e-01 5.456791229999999619e-10 7.184601909999999808e-10 5.156649660000000024e-01 5.665307630000000483e-01
5.280000000000000378e-10 2.107898960000000044e-01 5.456791099999999867e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
6.280000000000000027e-10 2.107898960000000044e-01 5.456791189999999855e-10 7.184601909999999808e-10 5.156649660000000024e-01 5.665307630000000483e-01
7.279999999999999676e-10 2.107898960000000044e-01 5.456790559999999943e-10 7.184601889999999925e-10 5.156649660000000024e-01 5.665307630000000483e-01
8.280000000000000359e-10 2.107898960000000044e-01 5.456791069999999527e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
9.280000000000000007e-10 2.107898960000000044e-01 5.456791169999999972e-10 7.184601909999999808e-10 5.156649660000000024e-01 5.665307630000000483e-01
1.027999999999999966e-09 2.107898960000000044e-01 5.456790829999999905e-10 7.184601909999999808e-10 5.156649660000000024e-01 5.665307630000000483e-01
1.128000000000000034e-09 2.107898960000000044e-01 5.456790720000000036e-10 7.184601889999999925e-10 5.156649660000000024e-01 5.665307630000000483e-01
1.228000000000000102e-09 2.107898960000000044e-01 5.456790820000000481e-10 7.184601909999999808e-10 5.156649660000000024e-01 5.665307630000000483e-01
1.327999999999999964e-09 2.107898960000000044e-01 5.456790979999999540e-10 7.184601889999999925e-10 5.156649660000000024e-01 5.665307630000000483e-01
1.428000000000000032e-09 2.107898960000000044e-01 5.456790720000000036e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
1.528000000000000100e-09 2.107898960000000044e-01 5.456791029999999762e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
1.627999999999999962e-09 2.107898960000000044e-01 5.456791180000000431e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
1.728000000000000030e-09 2.107898960000000044e-01 5.456790660000000389e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
1.828000000000000098e-09 2.107898960000000044e-01 5.456790689999999695e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
1.927999999999999960e-09 2.107898960000000044e-01 5.456790869999999670e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
2.028000000000000028e-09 2.107898960000000044e-01 5.456791099999999867e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
2.128000000000000096e-09 2.107898960000000044e-01 5.456791060000000103e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
2.228000000000000164e-09 2.107898960000000044e-01 5.456790559999999943e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
2.327999999999999819e-09 2.107898960000000044e-01 5.456790720000000036e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
2.427999999999999887e-09 2.107898960000000044e-01 5.456791099999999867e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
2.527999999999999956e-09 2.107898960000000044e-01 5.456791020000000338e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
2.628000000000000024e-09 2.107898960000000044e-01 5.456790950000000233e-10 7.184601909999999808e-10 5.156649660000000024e-01 5.665307630000000483e-01
2.728000000000000092e-09 2.107898960000000044e-01 5.456790450000000074e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
2.828000000000000160e-09 2.107898960000000044e-01 5.456791200000000313e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
2.927999999999999815e-09 2.107898960000000044e-01 5.456790799999999565e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
3.027999999999999883e-09 2.107898960000000044e-01 5.456791090000000443e-10 7.184601909999999808e-10 5.156649660000000024e-01 5.665307630000000483e-01
3.127999999999999952e-09 2.107898960000000044e-01 5.456791110000000326e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
3.228000000000000020e-09 2.107898960000000044e-01 5.456790700000000153e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
3.328000000000000088e-09 2.107898960000000044e-01 5.456790829999999905e-10 7.184601909999999808e-10 5.156649660000000024e-01 5.665307630000000483e-01
3.428000000000000156e-09 2.107898960000000044e-01 5.456791169999999972e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
3.527999999999999811e-09 2.107898960000000044e-01 5.456790849999999788e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
3.627999999999999879e-09 2.107898960000000044e-01 5.456790419999999733e-10 7.184601909999999808e-10 5.156649660000000024e-01 5.665307630000000483e-01
3.728000000000000361e-09 2.107898960000000044e-01 5.456790610000000166e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
3.827999999999999602e-09 2.107898960000000044e-01 5.456791330000000065e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
3.927999999999999671e-09 2.107898960000000044e-01 5.456791299999999724e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
4.027999999999999739e-09 2.107898960000000044e-01 5.456790630000000048e-10 7.184601909999999808e-10 5.156649660000000024e-01 5.665307630000000483e-01
4.127999999999999807e-09 2.107898960000000044e-01 5.456790579999999826e-10 7.184601889999999925e-10 5.156649660000000024e-01 5.665307630000000483e-01
4.227999999999999875e-09 2.107898960000000044e-01 5.456791169999999972e-10 7.184601909999999808e-10 5.156649660000000024e-01 5.665307630000000483e-01
4.327999999999999944e-09 2.107898960000000044e-01 5.456791319999999607e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
4.428000000000000012e-09 2.107898960000000044e-01 5.456790660000000389e-10 7.184601900000000383e-10 5.156649660000000024e-01 5.665307630000000483e-01
