time vout i_vip i_vin v_bias_p v_bias_n
0.000000000000000000e+00 1.639946990000000146e-02 2.717030300000000070e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
9.999999999999999799e-13 1.639946990000000146e-02 2.717030869999999817e-10 4.840137889999999490e-10 4.626603249999999834e-01 5.200773499999999938e-01
1.999999999999999960e-12 1.639946990000000146e-02 2.717030959999999804e-10 4.840137880000000066e-10 4.626603249999999834e-01 5.200773499999999938e-01
3.999999999999999920e-12 1.639946990000000146e-02 2.717030859999999876e-10 4.840137829999999843e-10 4.626603249999999834e-01 5.200773499999999938e-01
7.999999999999999839e-12 1.639946990000000146e-02 2.717030409999999939e-10 4.840137730000000431e-10 4.626603249999999834e-01 5.200773499999999938e-01
1.599999999999999968e-11 1.639946990000000146e-02 2.717030249999999847e-10 4.840137629999999986e-10 4.626603249999999834e-01 5.200773499999999938e-01
3.199999999999999936e-11 1.639946990000000146e-02 2.717029780000000028e-10 4.840137619999999528e-10 4.626603249999999834e-01 5.200773499999999938e-01
6.399999999999999871e-11 1.639946990000000146e-02 2.717029799999999910e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
1.279999999999999974e-10 1.639946990000000146e-02 2.717029570000000230e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
2.279999999999999881e-10 1.639946990000000146e-02 2.717029449999999902e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
3.280000000000000047e-10 1.639946990000000146e-02 2.717029269999999927e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
4.280000000000000213e-10 1.639946990000000146e-02 2.717029230000000163e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
5.280000000000000378e-10 1.639946990000000146e-02 2.717029250000000045e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
6.280000000000000027e-10 1.639946990000000146e-02 2.717029490000000184e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
7.279999999999999676e-10 1.639946990000000146e-02 2.717029670000000158e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
8.280000000000000359e-10 1.639946990000000146e-02 2.717029619999999935e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
9.280000000000000007e-10 1.639946990000000146e-02 2.717029709999999923e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
1.027999999999999966e-09 1.639946990000000146e-02 2.717029909999999780e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
1.128000000000000034e-09 1.639946990000000146e-02 2.717030169999999801e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
1.228000000000000102e-09 1.639946990000000146e-02 2.717030409999999939e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
1.327999999999999964e-09 1.639946990000000146e-02 2.717030239999999906e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
1.428000000000000032e-09 1.639946990000000146e-02 2.717030370000000175e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
1.528000000000000100e-09 1.639946990000000146e-02 2.717030560000000090e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
1.627999999999999962e-09 1.639946990000000146e-02 2.717030270000000246e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
1.728000000000000030e-09 1.639946990000000146e-02 2.717030100000000213e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
1.828000000000000098e-09 1.639946990000000146e-02 2.717030370000000175e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
1.927999999999999960e-09 1.639946990000000146e-02 2.717030310000000011e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
2.028000000000000028e-09 1.639946990000000146e-02 2.717030750000000006e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
2.128000000000000096e-09 1.639946990000000146e-02 2.717030419999999880e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
2.228000000000000164e-09 1.639946990000000146e-02 2.717029889999999897e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
2.327999999999999819e-09 1.639946990000000146e-02 2.717030040000000049e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
2.427999999999999887e-09 1.639946990000000146e-02 2.717030310000000011e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
2.527999999999999956e-09 1.639946990000000146e-02 2.717030509999999868e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
2.628000000000000024e-09 1.639946990000000146e-02 2.717030329999999893e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
2.728000000000000092e-09 1.639946990000000146e-02 2.717030360000000233e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
2.828000000000000160e-09 1.639946990000000146e-02 2.717030339999999834e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
2.927999999999999815e-09 1.639946990000000146e-02 2.717030290000000128e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
3.027999999999999883e-09 1.639946990000000146e-02 2.717030040000000049e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
3.127999999999999952e-09 1.639946990000000146e-02 2.717030329999999893e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
3.228000000000000020e-09 1.639946990000000146e-02 2.717030390000000057e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
3.328000000000000088e-09 1.639946990000000146e-02 2.717030519999999809e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
3.428000000000000156e-09 1.639946990000000146e-02 2.717030470000000103e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
3.527999999999999811e-09 1.639946990000000146e-02 2.717030509999999868e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
3.627999999999999879e-09 1.639946990000000146e-02 2.717030200000000141e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
3.728000000000000361e-09 1.639946990000000146e-02 2.717030149999999918e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
3.827999999999999602e-09 1.639946990000000146e-02 2.717030120000000095e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
3.927999999999999671e-09 1.639946990000000146e-02 2.717030489999999985e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
4.027999999999999739e-09 1.639946990000000146e-02 2.717030849999999935e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
4.127999999999999807e-09 1.639946990000000146e-02 2.717030460000000162e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
4.227999999999999875e-09 1.639946990000000146e-02 2.717030429999999821e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
4.327999999999999944e-09 1.639946990000000146e-02 2.717030130000000036e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
4.428000000000000012e-09 1.639946990000000146e-02 2.717030349999999775e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
4.528000000000000080e-09 1.639946990000000146e-02 2.717030210000000082e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
4.628000000000000148e-09 1.639946990000000146e-02 2.717030159999999859e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
4.728000000000000217e-09 1.639946990000000146e-02 2.717030210000000082e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
4.828000000000000285e-09 1.639946990000000146e-02 2.717030110000000154e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
4.928000000000000353e-09 1.639946990000000146e-02 2.717029909999999780e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
5.027999999999999594e-09 1.639946990000000146e-02 2.717030419999999880e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
5.127999999999999663e-09 1.639946990000000146e-02 2.717030360000000233e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
5.227999999999999731e-09 1.639946990000000146e-02 2.717030380000000116e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
5.327999999999999799e-09 1.639946990000000146e-02 2.717030210000000082e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
5.427999999999999867e-09 1.639946990000000146e-02 2.717030419999999880e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
5.527999999999999936e-09 1.639946990000000146e-02 2.717030650000000078e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
5.628000000000000004e-09 1.639946990000000146e-02 2.717030300000000070e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
5.728000000000000072e-09 1.639946990000000146e-02 2.717030200000000141e-10 4.840137669999999751e-10 4.626603249999999834e-01 5.200773499999999938e-01
5.828000000000000140e-09 1.639946990000000146e-02 2.717030190000000200e-10 4.840137660000000326e-10 4.626603249999999834e-01 5.200773499999999938e-01
