time vout i_vip i_vin v_bias_p v_bias_n
0.000000000000000000e+00 1.850671409999999906e-01 1.876454930000000005e-12 3.095591709999999997e-12 5.731767250000000535e-01 5.512243869999999824e-01
9.999999999999999799e-13 1.850671409999999906e-01 1.876399669999999932e-12 3.095597130000000057e-12 5.731767250000000535e-01 5.512243869999999824e-01
1.999999999999999960e-12 1.850671409999999906e-01 1.876420030000000053e-12 3.095596639999999855e-12 5.731767250000000535e-01 5.512243869999999824e-01
3.999999999999999920e-12 1.850671409999999906e-01 1.876426599999999969e-12 3.095593820000000085e-12 5.731767250000000535e-01 5.512243869999999824e-01
7.999999999999999839e-12 1.850671409999999906e-01 1.876465910000000123e-12 3.095591910000000113e-12 5.731767250000000535e-01 5.512243869999999824e-01
1.599999999999999968e-11 1.850671409999999906e-01 1.876470890000000009e-12 3.095591450000000170e-12 5.731767250000000535e-01 5.512243869999999824e-01
3.199999999999999936e-11 1.850671409999999906e-01 1.876433069999999826e-12 3.095589940000000026e-12 5.731767250000000535e-01 5.512243869999999824e-01
6.399999999999999871e-11 1.850671409999999906e-01 1.876408019999999906e-12 3.095592669999999825e-12 5.731767250000000535e-01 5.512243869999999824e-01
1.279999999999999974e-10 1.850671409999999906e-01 1.876452980000000091e-12 3.095591080000000199e-12 5.731767250000000535e-01 5.512243869999999824e-01
2.279999999999999881e-10 1.850671409999999906e-01 1.876442300000000146e-12 3.095592949999999825e-12 5.731767250000000535e-01 5.512243869999999824e-01
3.280000000000000047e-10 1.850671409999999906e-01 1.876457009999999833e-12 3.095590479999999853e-12 5.731767250000000535e-01 5.512243869999999824e-01
4.280000000000000213e-10 1.850671409999999906e-01 1.876459940000000151e-12 3.095591979999999911e-12 5.731767250000000535e-01 5.512243869999999824e-01
5.280000000000000378e-10 1.850671409999999906e-01 1.876440969999999944e-12 3.095591699999999911e-12 5.731767250000000535e-01 5.512243869999999824e-01
6.280000000000000027e-10 1.850671409999999906e-01 1.876430670000000056e-12 3.095591810000000055e-12 5.731767250000000535e-01 5.512243869999999824e-01
7.279999999999999676e-10 1.850671409999999906e-01 1.876438909999999885e-12 3.095591329999999940e-12 5.731767250000000535e-01 5.512243869999999824e-01
8.280000000000000359e-10 1.850671409999999906e-01 1.876434790000000173e-12 3.095592259999999911e-12 5.731767250000000535e-01 5.512243869999999824e-01
9.280000000000000007e-10 1.850671409999999906e-01 1.876434410000000115e-12 3.095591160000000084e-12 5.731767250000000535e-01 5.512243869999999824e-01
