time vout i_vip i_vin v_bias_p v_bias_n
0.000000000000000000e+00 1.289958759999999982e+00 2.985154739999999887e-12 1.154758150000000062e-13 7.766232880000000227e-01 7.583818829999999789e-01
9.999999999999999799e-13 1.289958759999999982e+00 3.052073179999999997e-12 9.666232430000000282e-14 7.766232880000000227e-01 7.583818829999999789e-01
1.999999999999999960e-12 1.289958759999999982e+00 3.009930709999999965e-12 9.573759869999999775e-14 7.766232880000000227e-01 7.583818829999999789e-01
3.999999999999999920e-12 1.289958759999999982e+00 2.956972229999999986e-12 1.009517739999999977e-13 7.766232880000000227e-01 7.583818829999999789e-01
7.999999999999999839e-12 1.289958759999999982e+00 2.937106379999999963e-12 1.147374980000000075e-13 7.766232880000000227e-01 7.583818829999999789e-01
1.599999999999999968e-11 1.289958759999999982e+00 2.961970299999999920e-12 1.224819809999999896e-13 7.766232880000000227e-01 7.583818829999999789e-01
3.199999999999999936e-11 1.289958759999999982e+00 2.986610229999999904e-12 1.184036619999999898e-13 7.766232880000000227e-01 7.583818829999999789e-01
6.399999999999999871e-11 1.289958759999999982e+00 2.982955279999999986e-12 1.144926590000000071e-13 7.766232880000000227e-01 7.583818829999999789e-01
1.279999999999999974e-10 1.289958759999999982e+00 2.987716839999999828e-12 1.156992410000000059e-13 7.766232880000000227e-01 7.583818829999999789e-01
2.279999999999999881e-10 1.289958759999999982e+00 2.984881960000000102e-12 1.151395400000000092e-13 7.766232880000000227e-01 7.583818829999999789e-01
3.280000000000000047e-10 1.289958759999999982e+00 2.986613650000000021e-12 1.157367679999999958e-13 7.766232880000000227e-01 7.583818829999999789e-01
4.280000000000000213e-10 1.289958759999999982e+00 2.984572240000000076e-12 1.152483090000000090e-13 7.766232880000000227e-01 7.583818829999999789e-01
5.280000000000000378e-10 1.289958759999999982e+00 2.985980970000000081e-12 1.156848860000000092e-13 7.766232880000000227e-01 7.583818829999999789e-01
6.280000000000000027e-10 1.289958759999999982e+00 2.984569340000000017e-12 1.152804769999999982e-13 7.766232880000000227e-01 7.583818829999999789e-01
7.279999999999999676e-10 1.289958759999999982e+00 2.985702520000000092e-12 1.156629119999999896e-13 7.766232880000000227e-01 7.583818829999999789e-01
8.280000000000000359e-10 1.289958759999999982e+00 2.984594680000000024e-12 1.152950179999999992e-13 7.766232880000000227e-01 7.583818829999999789e-01
9.280000000000000007e-10 1.289958759999999982e+00 2.985588370000000033e-12 1.156526160000000005e-13 7.766232880000000227e-01 7.583818829999999789e-01
1.027999999999999966e-09 1.289958759999999982e+00 2.984695860000000109e-12 1.153018930000000047e-13 7.766232880000000227e-01 7.583818829999999789e-01
1.128000000000000034e-09 1.289958759999999982e+00 2.985477379999999858e-12 1.156482729999999936e-13 7.766232880000000227e-01 7.583818829999999789e-01
1.228000000000000102e-09 1.289958759999999982e+00 2.984624299999999917e-12 1.153047539999999882e-13 7.766232880000000227e-01 7.583818829999999789e-01
1.327999999999999964e-09 1.289958759999999982e+00 2.985403409999999809e-12 1.156465250000000054e-13 7.766232880000000227e-01 7.583818829999999789e-01
1.428000000000000032e-09 1.289958759999999982e+00 2.984688919999999819e-12 1.153065210000000045e-13 7.766232880000000227e-01 7.583818829999999789e-01
1.528000000000000100e-09 1.289958759999999982e+00 2.985285449999999893e-12 1.156445190000000005e-13 7.766232880000000227e-01 7.583818829999999789e-01
1.627999999999999962e-09 1.289958759999999982e+00 2.984722930000000145e-12 1.153074390000000033e-13 7.766232880000000227e-01 7.583818829999999789e-01
1.728000000000000030e-09 1.289958759999999982e+00 2.985256659999999914e-12 1.156437179999999996e-13 7.766232880000000227e-01 7.583818829999999789e-01
1.828000000000000098e-09 1.289958759999999982e+00 2.984706180000000170e-12 1.153078959999999905e-13 7.766232880000000227e-01 7.583818829999999789e-01
