time vout i_vip i_vin v_bias_p v_bias_n
0.000000000000000000e+00 1.313113130000000073e+00 1.661346950000000081e-11 3.549280169999999854e-12 7.110696399999999473e-01 7.429580000000000073e-01
9.999999999999999799e-13 1.313113130000000073e+00 1.679831150000000060e-11 3.541297909999999951e-12 7.110696399999999473e-01 7.429580000000000073e-01
1.999999999999999960e-12 1.313113130000000073e+00 1.671572870000000117e-11 3.540006479999999804e-12 7.110696399999999473e-01 7.429580000000000073e-01
3.999999999999999920e-12 1.313113130000000073e+00 1.661600779999999913e-11 3.542221860000000171e-12 7.110696399999999473e-01 7.429580000000000073e-01
7.999999999999999839e-12 1.313113130000000073e+00 1.661192859999999988e-11 3.552806460000000142e-12 7.110696399999999473e-01 7.429580009999999790e-01
1.599999999999999968e-11 1.313113130000000073e+00 1.667068419999999981e-11 3.559480499999999981e-12 7.110696399999999473e-01 7.429580000000000073e-01
3.199999999999999936e-11 1.313113130000000073e+00 1.665682529999999993e-11 3.553575899999999946e-12 7.110696399999999473e-01 7.429580000000000073e-01
6.399999999999999871e-11 1.313113130000000073e+00 1.661147519999999987e-11 3.546877510000000187e-12 7.110696399999999473e-01 7.429580000000000073e-01
1.279999999999999974e-10 1.313113130000000073e+00 1.661112079999999885e-11 3.547766039999999994e-12 7.110696399999999473e-01 7.429579990000000356e-01
2.279999999999999881e-10 1.313113130000000073e+00 1.660401229999999895e-11 3.549532959999999893e-12 7.110696399999999473e-01 7.429579990000000356e-01
3.280000000000000047e-10 1.313113130000000073e+00 1.660474619999999933e-11 3.549239679999999987e-12 7.110696399999999473e-01 7.429579990000000356e-01
4.280000000000000213e-10 1.313113130000000073e+00 1.660345120000000140e-11 3.549349160000000017e-12 7.110696399999999473e-01 7.429579990000000356e-01
5.280000000000000378e-10 1.313113130000000073e+00 1.660679840000000138e-11 3.549309680000000006e-12 7.110696399999999473e-01 7.429579990000000356e-01
6.280000000000000027e-10 1.313113130000000073e+00 1.660539160000000031e-11 3.549272490000000025e-12 7.110696399999999473e-01 7.429580000000000073e-01
7.279999999999999676e-10 1.313113130000000073e+00 1.660827500000000074e-11 3.549332999999999897e-12 7.110696399999999473e-01 7.429580000000000073e-01
8.280000000000000359e-10 1.313113130000000073e+00 1.660666920000000111e-11 3.549244080000000104e-12 7.110696399999999473e-01 7.429580000000000073e-01
9.280000000000000007e-10 1.313113130000000073e+00 1.660903720000000129e-11 3.549341949999999813e-12 7.110696399999999473e-01 7.429580000000000073e-01
1.027999999999999966e-09 1.313113130000000073e+00 1.660746290000000046e-11 3.549232389999999899e-12 7.110696399999999473e-01 7.429580000000000073e-01
1.128000000000000034e-09 1.313113130000000073e+00 1.660915769999999977e-11 3.549343929999999987e-12 7.110696399999999473e-01 7.429580000000000073e-01
1.228000000000000102e-09 1.313113130000000073e+00 1.660801349999999842e-11 3.549226689999999840e-12 7.110696399999999473e-01 7.429580000000000073e-01
1.327999999999999964e-09 1.313113130000000073e+00 1.660928969999999842e-11 3.549343589999999871e-12 7.110696399999999473e-01 7.429580000000000073e-01
1.428000000000000032e-09 1.313113130000000073e+00 1.660828479999999993e-11 3.549224879999999926e-12 7.110696399999999473e-01 7.429580000000000073e-01
1.528000000000000100e-09 1.313113130000000073e+00 1.660940050000000099e-11 3.549341340000000188e-12 7.110696399999999473e-01 7.429580000000000073e-01
1.627999999999999962e-09 1.313113130000000073e+00 1.660848270000000108e-11 3.549225909999999955e-12 7.110696399999999473e-01 7.429580000000000073e-01
1.728000000000000030e-09 1.313113130000000073e+00 1.660930460000000056e-11 3.549339360000000014e-12 7.110696399999999473e-01 7.429580000000000073e-01
1.828000000000000098e-09 1.313113130000000073e+00 1.660858999999999840e-11 3.549227560000000100e-12 7.110696399999999473e-01 7.429580000000000073e-01
1.927999999999999960e-09 1.313113130000000073e+00 1.660924950000000106e-11 3.549334890000000100e-12 7.110696399999999473e-01 7.429580000000000073e-01
2.028000000000000028e-09 1.313113130000000073e+00 1.660867910000000137e-11 3.549229359999999927e-12 7.110696399999999473e-01 7.429580000000000073e-01
2.128000000000000096e-09 1.313113130000000073e+00 1.660922640000000065e-11 3.549331900000000070e-12 7.110696399999999473e-01 7.429580000000000073e-01
2.228000000000000164e-09 1.313113130000000073e+00 1.660873870000000023e-11 3.549232140000000158e-12 7.110696399999999473e-01 7.429580000000000073e-01
2.327999999999999819e-09 1.313113130000000073e+00 1.660914290000000092e-11 3.549329280000000012e-12 7.110696399999999473e-01 7.429580000000000073e-01
