time vout i_vip i_vin v_bias_p v_bias_n
0.000000000000000000e+00 9.779746929999999505e-01 1.804585120000000099e-11 8.661857940000000759e-12 6.604998930000000046e-01 6.974863319999999867e-01
9.999999999999999799e-13 9.779746929999999505e-01 1.836070410000000106e-11 8.482467090000000565e-12 6.604998939999999763e-01 6.974863319999999867e-01
1.999999999999999960e-12 9.779746929999999505e-01 1.795847399999999980e-11 8.484706059999999929e-12 6.604998939999999763e-01 6.974863319999999867e-01
3.999999999999999920e-12 9.779746929999999505e-01 1.744884739999999881e-11 8.554542979999999962e-12 6.604998939999999763e-01 6.974863319999999867e-01
7.999999999999999839e-12 9.779746929999999505e-01 1.723763250000000016e-11 8.691164790000000156e-12 6.604998939999999763e-01 6.974863319999999867e-01
1.599999999999999968e-11 9.779746929999999505e-01 1.750242960000000115e-11 8.728389699999999554e-12 6.604998949999999480e-01 6.974863319999999867e-01
3.199999999999999936e-11 9.779746929999999505e-01 1.794633050000000143e-11 8.669490010000000135e-12 6.604998949999999480e-01 6.974863310000000149e-01
6.399999999999999871e-11 9.779746929999999505e-01 1.810572040000000076e-11 8.652682599999999726e-12 6.604998949999999480e-01 6.974863310000000149e-01
1.279999999999999974e-10 9.779746929999999505e-01 1.808745879999999906e-11 8.665980679999999621e-12 6.604998939999999763e-01 6.974863310000000149e-01
2.279999999999999881e-10 9.779746929999999505e-01 1.806789729999999984e-11 8.658398350000000201e-12 6.604998939999999763e-01 6.974863310000000149e-01
3.280000000000000047e-10 9.779746929999999505e-01 1.806956389999999902e-11 8.664504309999999425e-12 6.604998939999999763e-01 6.974863310000000149e-01
4.280000000000000213e-10 9.779746929999999505e-01 1.805431139999999923e-11 8.659666410000000024e-12 6.604998939999999763e-01 6.974863310000000149e-01
5.280000000000000378e-10 9.779746929999999505e-01 1.806012410000000074e-11 8.663757120000000752e-12 6.604998939999999763e-01 6.974863319999999867e-01
6.280000000000000027e-10 9.779746929999999505e-01 1.804816069999999971e-11 8.660140660000000758e-12 6.604998939999999763e-01 6.974863319999999867e-01
7.279999999999999676e-10 9.779746929999999505e-01 1.805502699999999873e-11 8.663469529999999203e-12 6.604998930000000046e-01 6.974863319999999867e-01
8.280000000000000359e-10 9.779746929999999505e-01 1.804539429999999896e-11 8.660307450000000427e-12 6.604998930000000046e-01 6.974863319999999867e-01
9.280000000000000007e-10 9.779746929999999505e-01 1.805237419999999894e-11 8.663380000000000189e-12 6.604998930000000046e-01 6.974863319999999867e-01
1.027999999999999966e-09 9.779746929999999505e-01 1.804407150000000114e-11 8.660347050000000669e-12 6.604998930000000046e-01 6.974863319999999867e-01
1.128000000000000034e-09 9.779746929999999505e-01 1.805084490000000147e-11 8.663371900000000360e-12 6.604998930000000046e-01 6.974863319999999867e-01
1.228000000000000102e-09 9.779746929999999505e-01 1.804359849999999952e-11 8.660334750000000031e-12 6.604998930000000046e-01 6.974863319999999867e-01
1.327999999999999964e-09 9.779746929999999505e-01 1.804984339999999849e-11 8.663395270000000280e-12 6.604998930000000046e-01 6.974863319999999867e-01
1.428000000000000032e-09 9.779746929999999505e-01 1.804328170000000081e-11 8.660304650000000427e-12 6.604998930000000046e-01 6.974863319999999867e-01
1.528000000000000100e-09 9.779746929999999505e-01 1.804927000000000030e-11 8.663428450000000693e-12 6.604998930000000046e-01 6.974863319999999867e-01
1.627999999999999962e-09 9.779746929999999505e-01 1.804322159999999843e-11 8.660271520000000043e-12 6.604998930000000046e-01 6.974863319999999867e-01
1.728000000000000030e-09 9.779746929999999505e-01 1.804882629999999943e-11 8.663460039999999864e-12 6.604998930000000046e-01 6.974863319999999867e-01
1.828000000000000098e-09 9.779746929999999505e-01 1.804333379999999858e-11 8.660240860000000438e-12 6.604998930000000046e-01 6.974863319999999867e-01
1.927999999999999960e-09 9.779746929999999505e-01 1.804862750000000099e-11 8.663489109999999843e-12 6.604998930000000046e-01 6.974863319999999867e-01
2.028000000000000028e-09 9.779746929999999505e-01 1.804335689999999899e-11 8.660215539999999393e-12 6.604998930000000046e-01 6.974863319999999867e-01
2.128000000000000096e-09 9.779746929999999505e-01 1.804838110000000092e-11 8.663510499999999590e-12 6.604998930000000046e-01 6.974863319999999867e-01
2.228000000000000164e-09 9.779746929999999505e-01 1.804343489999999878e-11 8.660195590000000801e-12 6.604998930000000046e-01 6.974863319999999867e-01
2.327999999999999819e-09 9.779746929999999505e-01 1.804834569999999987e-11 8.663528740000000748e-12 6.604998930000000046e-01 6.974863319999999867e-01
2.427999999999999887e-09 9.779746929999999505e-01 1.804359630000000148e-11 8.660180830000000682e-12 6.604998930000000046e-01 6.974863319999999867e-01
2.527999999999999956e-09 9.779746929999999505e-01 1.804813679999999884e-11 8.663539750000000319e-12 6.604998930000000046e-01 6.974863319999999867e-01
2.628000000000000024e-09 9.779746929999999505e-01 1.804362240000000039e-11 8.660172950000000334e-12 6.604998930000000046e-01 6.974863319999999867e-01
2.728000000000000092e-09 9.779746929999999505e-01 1.804807099999999963e-11 8.663545800000000580e-12 6.604998930000000046e-01 6.974863319999999867e-01
2.828000000000000160e-09 9.779746929999999505e-01 1.804369530000000046e-11 8.660167519999999784e-12 6.604998930000000046e-01 6.974863319999999867e-01
2.927999999999999815e-09 9.779746929999999505e-01 1.804807159999999997e-11 8.663548820000000062e-12 6.604998930000000046e-01 6.974863319999999867e-01
3.027999999999999883e-09 9.779746929999999505e-01 1.804388339999999919e-11 8.660167129999999236e-12 6.604998930000000046e-01 6.974863319999999867e-01
3.127999999999999952e-09 9.779746929999999505e-01 1.804796929999999908e-11 8.663547879999999196e-12 6.604998930000000046e-01 6.974863319999999867e-01
3.228000000000000020e-09 9.779746929999999505e-01 1.804381699999999963e-11 8.660170400000000477e-12 6.604998930000000046e-01 6.974863319999999867e-01
3.328000000000000088e-09 9.779746929999999505e-01 1.804792929999999861e-11 8.663542919999999887e-12 6.604998930000000046e-01 6.974863319999999867e-01
3.428000000000000156e-09 9.779746929999999505e-01 1.804380770000000073e-11 8.660175969999999815e-12 6.604998930000000046e-01 6.974863319999999867e-01
3.527999999999999811e-09 9.779746929999999505e-01 1.804786060000000095e-11 8.663536480000000693e-12 6.604998930000000046e-01 6.974863319999999867e-01
3.627999999999999879e-09 9.779746929999999505e-01 1.804388239999999861e-11 8.660183130000000394e-12 6.604998930000000046e-01 6.974863319999999867e-01
3.728000000000000361e-09 9.779746929999999505e-01 1.804777419999999955e-11 8.663528760000000114e-12 6.604998930000000046e-01 6.974863319999999867e-01
