time vout i_vip i_vin v_bias_p v_bias_n
0.000000000000000000e+00 1.311398400000000075e+00 7.987346300000000402e-10 7.855245269999999754e-10 6.051417639999999709e-01 6.675225200000000081e-01
9.999999999999999799e-13 1.311398400000000075e+00 7.987510730000000002e-10 7.855268069999999991e-10 6.051417639999999709e-01 6.675225200000000081e-01
1.999999999999999960e-12 1.311398400000000075e+00 7.987536510000000279e-10 7.855263950000000456e-10 6.051417639999999709e-01 6.675225200000000081e-01
3.999999999999999920e-12 1.311398400000000075e+00 7.987546139999999957e-10 7.855250349999999843e-10 6.051417639999999709e-01 6.675225200000000081e-01
7.999999999999999839e-12 1.311398400000000075e+00 7.987477630000000411e-10 7.855233410000000275e-10 6.051417639999999709e-01 6.675225200000000081e-01
1.599999999999999968e-11 1.311398400000000075e+00 7.987399659999999668e-10 7.855236460000000420e-10 6.051417639999999709e-01 6.675225200000000081e-01
3.199999999999999936e-11 1.311398400000000075e+00 7.987359279999999493e-10 7.855246360000000060e-10 6.051417639999999709e-01 6.675225200000000081e-01
6.399999999999999871e-11 1.311398400000000075e+00 7.987333439999999570e-10 7.855245739999999573e-10 6.051417639999999709e-01 6.675225200000000081e-01
1.279999999999999974e-10 1.311398400000000075e+00 7.987337200000000189e-10 7.855246309999999837e-10 6.051417639999999709e-01 6.675225200000000081e-01
2.279999999999999881e-10 1.311398400000000075e+00 7.987339449999999872e-10 7.855244810000000393e-10 6.051417639999999709e-01 6.675225200000000081e-01
3.280000000000000047e-10 1.311398400000000075e+00 7.987344339999999529e-10 7.855245769999999913e-10 6.051417639999999709e-01 6.675225200000000081e-01
4.280000000000000213e-10 1.311398400000000075e+00 7.987344020000000378e-10 7.855244760000000170e-10 6.051417639999999709e-01 6.675225200000000081e-01
5.280000000000000378e-10 1.311398400000000075e+00 7.987347439999999896e-10 7.855245670000000502e-10 6.051417639999999709e-01 6.675225200000000081e-01
6.280000000000000027e-10 1.311398400000000075e+00 7.987344580000000184e-10 7.855244850000000158e-10 6.051417639999999709e-01 6.675225200000000081e-01
7.279999999999999676e-10 1.311398400000000075e+00 7.987347079999999947e-10 7.855245609999999821e-10 6.051417639999999709e-01 6.675225200000000081e-01
8.280000000000000359e-10 1.311398400000000075e+00 7.987345319999999965e-10 7.855244929999999687e-10 6.051417639999999709e-01 6.675225200000000081e-01
9.280000000000000007e-10 1.311398400000000075e+00 7.987347139999999594e-10 7.855245550000000174e-10 6.051417639999999709e-01 6.675225200000000081e-01
1.027999999999999966e-09 1.311398400000000075e+00 7.987345940000000452e-10 7.855245010000000250e-10 6.051417639999999709e-01 6.675225200000000081e-01
1.128000000000000034e-09 1.311398400000000075e+00 7.987347060000000065e-10 7.855245499999999951e-10 6.051417639999999709e-01 6.675225200000000081e-01
1.228000000000000102e-09 1.311398400000000075e+00 7.987345440000000293e-10 7.855245060000000473e-10 6.051417639999999709e-01 6.675225200000000081e-01
1.327999999999999964e-09 1.311398400000000075e+00 7.987346500000000259e-10 7.855245449999999729e-10 6.051417639999999709e-01 6.675225200000000081e-01
1.428000000000000032e-09 1.311398400000000075e+00 7.987345629999999692e-10 7.855245109999999662e-10 6.051417639999999709e-01 6.675225200000000081e-01
1.528000000000000100e-09 1.311398400000000075e+00 7.987347369999999791e-10 7.855245399999999506e-10 6.051417639999999709e-01 6.675225200000000081e-01
1.627999999999999962e-09 1.311398400000000075e+00 7.987345429999999835e-10 7.855245150000000460e-10 6.051417639999999709e-01 6.675225200000000081e-01
1.728000000000000030e-09 1.311398400000000075e+00 7.987346630000000011e-10 7.855245370000000199e-10 6.051417639999999709e-01 6.675225200000000081e-01
1.828000000000000098e-09 1.311398400000000075e+00 7.987346039999999864e-10 7.855245190000000225e-10 6.051417639999999709e-01 6.675225200000000081e-01
1.927999999999999960e-09 1.311398400000000075e+00 7.987346529999999565e-10 7.855245330000000435e-10 6.051417639999999709e-01 6.675225200000000081e-01
2.028000000000000028e-09 1.311398400000000075e+00 7.987345710000000255e-10 7.855245219999999531e-10 6.051417639999999709e-01 6.675225200000000081e-01
2.128000000000000096e-09 1.311398400000000075e+00 7.987346680000000233e-10 7.855245300000000094e-10 6.051417639999999709e-01 6.675225200000000081e-01
2.228000000000000164e-09 1.311398400000000075e+00 7.987345480000000058e-10 7.855245240000000448e-10 6.051417639999999709e-01 6.675225200000000081e-01
2.327999999999999819e-09 1.311398400000000075e+00 7.987346979999999502e-10 7.855245289999999636e-10 6.051417639999999709e-01 6.675225200000000081e-01
2.427999999999999887e-09 1.311398400000000075e+00 7.987346820000000443e-10 7.855245269999999754e-10 6.051417639999999709e-01 6.675225200000000081e-01
2.527999999999999956e-09 1.311398400000000075e+00 7.987346610000000128e-10 7.855245260000000330e-10 6.051417639999999709e-01 6.675225200000000081e-01
2.628000000000000024e-09 1.311398400000000075e+00 7.987346050000000322e-10 7.855245289999999636e-10 6.051417639999999709e-01 6.675225200000000081e-01
2.728000000000000092e-09 1.311398400000000075e+00 7.987345949999999876e-10 7.855245249999999872e-10 6.051417639999999709e-01 6.675225200000000081e-01
2.828000000000000160e-09 1.311398400000000075e+00 7.987345789999999784e-10 7.855245289999999636e-10 6.051417639999999709e-01 6.675225200000000081e-01
2.927999999999999815e-09 1.311398400000000075e+00 7.987347049999999607e-10 7.855245229999999989e-10 6.051417639999999709e-01 6.675225200000000081e-01
3.027999999999999883e-09 1.311398400000000075e+00 7.987345969999999759e-10 7.855245309999999519e-10 6.051417639999999709e-01 6.675225200000000081e-01
3.127999999999999952e-09 1.311398400000000075e+00 7.987346700000000116e-10 7.855245219999999531e-10 6.051417639999999709e-01 6.675225200000000081e-01
3.228000000000000020e-09 1.311398400000000075e+00 7.987346219999999838e-10 7.855245319999999977e-10 6.051417639999999709e-01 6.675225200000000081e-01
