time vout i_vip i_vin v_bias_p v_bias_n
0.000000000000000000e+00 2.659387529999999999e-02 7.459311720000000396e-12 1.100901330000000005e-11 5.688981069999999862e-01 5.684150190000000213e-01
9.999999999999999799e-13 2.659387529999999999e-02 7.459333989999999681e-12 1.100901170000000074e-11 5.688981069999999862e-01 5.684150190000000213e-01
1.999999999999999960e-12 2.659387529999999999e-02 7.459336320000000057e-12 1.100901219999999941e-11 5.688981069999999862e-01 5.684150190000000213e-01
3.999999999999999920e-12 2.659387529999999999e-02 7.459334449999999624e-12 1.100901249999999959e-11 5.688981069999999862e-01 5.684150190000000213e-01
7.999999999999999839e-12 2.659387529999999999e-02 7.459314379999999993e-12 1.100901350000000016e-11 5.688981069999999862e-01 5.684150190000000213e-01
1.599999999999999968e-11 2.659387529999999999e-02 7.459340290000000087e-12 1.100901199999999930e-11 5.688981069999999862e-01 5.684150190000000213e-01
3.199999999999999936e-11 2.659387529999999999e-02 7.459355569999999860e-12 1.100901440000000068e-11 5.688981069999999862e-01 5.684150190000000213e-01
6.399999999999999871e-11 2.659387529999999999e-02 7.459380319999999607e-12 1.100901340000000010e-11 5.688981069999999862e-01 5.684150190000000213e-01
1.279999999999999974e-10 2.659387529999999999e-02 7.459395250000000794e-12 1.100901269999999970e-11 5.688981069999999862e-01 5.684150190000000213e-01
2.279999999999999881e-10 2.659387529999999999e-02 7.459361119999999833e-12 1.100901390000000039e-11 5.688981069999999862e-01 5.684150190000000213e-01
3.280000000000000047e-10 2.659387529999999999e-02 7.459291140000000795e-12 1.100901350000000016e-11 5.688981069999999862e-01 5.684150190000000213e-01
4.280000000000000213e-10 2.659387529999999999e-02 7.459310740000000800e-12 1.100901309999999993e-11 5.688981069999999862e-01 5.684150190000000213e-01
5.280000000000000378e-10 2.659387529999999999e-02 7.459307890000000770e-12 1.100901319999999999e-11 5.688981069999999862e-01 5.684150190000000213e-01
6.280000000000000027e-10 2.659387529999999999e-02 7.459305450000000654e-12 1.100901309999999993e-11 5.688981069999999862e-01 5.684150190000000213e-01
7.279999999999999676e-10 2.659387529999999999e-02 7.459327610000000199e-12 1.100901380000000034e-11 5.688981069999999862e-01 5.684150190000000213e-01
8.280000000000000359e-10 2.659387529999999999e-02 7.459361849999999285e-12 1.100901259999999964e-11 5.688981069999999862e-01 5.684150190000000213e-01
9.280000000000000007e-10 2.659387529999999999e-02 7.459270509999999549e-12 1.100901380000000034e-11 5.688981069999999862e-01 5.684150190000000213e-01
