time vout i_vip i_vin v_bias_p v_bias_n
0.000000000000000000e+00 3.840787350000000044e-01 1.246644249999999977e-11 9.483207939999999880e-12 6.203493719999999545e-01 6.112414539999999619e-01
9.999999999999999799e-13 3.840787350000000044e-01 6.634508510000000200e-12 9.868444670000000337e-12 6.203493719999999545e-01 6.112414539999999619e-01
1.999999999999999960e-12 3.840787350000000044e-01 7.691458549999999996e-12 9.795113170000000227e-12 6.203493719999999545e-01 6.112414529999999901e-01
3.999999999999999920e-12 3.840787350000000044e-01 9.827614150000000745e-12 9.552452460000000445e-12 6.203493719999999545e-01 6.112414520000000184e-01
7.999999999999999839e-12 3.840787350000000044e-01 1.233878630000000006e-11 9.395813010000000735e-12 6.203493719999999545e-01 6.112414520000000184e-01
1.599999999999999968e-11 3.840787350000000044e-01 1.321123299999999975e-11 9.448250209999999651e-12 6.203493730000000372e-01 6.112414520000000184e-01
3.199999999999999936e-11 3.840787350000000044e-01 1.257724060000000018e-11 9.450056260000000167e-12 6.203493740000000090e-01 6.112414520000000184e-01
6.399999999999999871e-11 3.840787350000000044e-01 1.249308110000000015e-11 9.499960110000000390e-12 6.203493740000000090e-01 6.112414520000000184e-01
1.279999999999999974e-10 3.840787350000000044e-01 1.246675069999999997e-11 9.470167760000000227e-12 6.203493740000000090e-01 6.112414529999999901e-01
2.279999999999999881e-10 3.840787350000000044e-01 1.247271119999999955e-11 9.498480949999999875e-12 6.203493740000000090e-01 6.112414539999999619e-01
3.280000000000000047e-10 3.840787350000000044e-01 1.247896879999999940e-11 9.468738179999999899e-12 6.203493740000000090e-01 6.112414539999999619e-01
4.280000000000000213e-10 3.840787350000000044e-01 1.247406980000000027e-11 9.497664910000000232e-12 6.203493730000000372e-01 6.112414539999999619e-01
5.280000000000000378e-10 3.840787350000000044e-01 1.247885260000000017e-11 9.468769420000000485e-12 6.203493730000000372e-01 6.112414539999999619e-01
6.280000000000000027e-10 3.840787350000000044e-01 1.247212589999999934e-11 9.497479719999999634e-12 6.203493730000000372e-01 6.112414539999999619e-01
7.279999999999999676e-10 3.840787350000000044e-01 1.247726390000000073e-11 9.468953939999999727e-12 6.203493730000000372e-01 6.112414539999999619e-01
8.280000000000000359e-10 3.840787350000000044e-01 1.246989700000000030e-11 9.497328710000000026e-12 6.203493730000000372e-01 6.112414539999999619e-01
9.280000000000000007e-10 3.840787350000000044e-01 1.247584440000000040e-11 9.469147940000000241e-12 6.203493730000000372e-01 6.112414539999999619e-01
1.027999999999999966e-09 3.840787350000000044e-01 1.246807679999999969e-11 9.497153170000000152e-12 6.203493730000000372e-01 6.112414539999999619e-01
1.128000000000000034e-09 3.840787350000000044e-01 1.247476329999999994e-11 9.469347490000000727e-12 6.203493730000000372e-01 6.112414539999999619e-01
1.228000000000000102e-09 3.840787350000000044e-01 1.246664959999999977e-11 9.496960380000000013e-12 6.203493730000000372e-01 6.112414539999999619e-01
1.327999999999999964e-09 3.840787350000000044e-01 1.247401060000000002e-11 9.469551100000000003e-12 6.203493730000000372e-01 6.112414539999999619e-01
1.428000000000000032e-09 3.840787350000000044e-01 1.246544339999999979e-11 9.496759049999999468e-12 6.203493730000000372e-01 6.112414539999999619e-01
1.528000000000000100e-09 3.840787350000000044e-01 1.247343379999999987e-11 9.469757380000000174e-12 6.203493730000000372e-01 6.112414539999999619e-01
1.627999999999999962e-09 3.840787350000000044e-01 1.246440610000000037e-11 9.496553590000000740e-12 6.203493730000000372e-01 6.112414539999999619e-01
1.728000000000000030e-09 3.840787350000000044e-01 1.247305259999999953e-11 9.469964179999999999e-12 6.203493730000000372e-01 6.112414539999999619e-01
1.828000000000000098e-09 3.840787350000000044e-01 1.246375070000000008e-11 9.496347930000000280e-12 6.203493730000000372e-01 6.112414539999999619e-01
1.927999999999999960e-09 3.840787350000000044e-01 1.247281370000000056e-11 9.470168830000000199e-12 6.203493730000000372e-01 6.112414539999999619e-01
2.028000000000000028e-09 3.840787350000000044e-01 1.246309670000000060e-11 9.496146060000000716e-12 6.203493730000000372e-01 6.112414539999999619e-01
2.128000000000000096e-09 3.840787350000000044e-01 1.247266800000000047e-11 9.470369710000000484e-12 6.203493730000000372e-01 6.112414539999999619e-01
2.228000000000000164e-09 3.840787350000000044e-01 1.246261520000000052e-11 9.495946839999999451e-12 6.203493730000000372e-01 6.112414539999999619e-01
2.327999999999999819e-09 3.840787350000000044e-01 1.247251539999999962e-11 9.470566089999999787e-12 6.203493730000000372e-01 6.112414539999999619e-01
2.427999999999999887e-09 3.840787350000000044e-01 1.246215570000000023e-11 9.495752669999999485e-12 6.203493730000000372e-01 6.112414539999999619e-01
2.527999999999999956e-09 3.840787350000000044e-01 1.247251330000000002e-11 9.470758960000000618e-12 6.203493730000000372e-01 6.112414539999999619e-01
2.628000000000000024e-09 3.840787350000000044e-01 1.246186270000000072e-11 9.495562150000000011e-12 6.203493730000000372e-01 6.112414539999999619e-01
2.728000000000000092e-09 3.840787350000000044e-01 1.247246950000000059e-11 9.470946079999999745e-12 6.203493730000000372e-01 6.112414539999999619e-01
2.828000000000000160e-09 3.840787350000000044e-01 1.246159850000000008e-11 9.495377850000000250e-12 6.203493730000000372e-01 6.112414539999999619e-01
2.927999999999999815e-09 3.840787350000000044e-01 1.247241469999999965e-11 9.471128809999999246e-12 6.203493730000000372e-01 6.112414539999999619e-01
3.027999999999999883e-09 3.840787350000000044e-01 1.246140509999999991e-11 9.495197630000000259e-12 6.203493730000000372e-01 6.112414539999999619e-01
3.127999999999999952e-09 3.840787350000000044e-01 1.247241179999999959e-11 9.471306069999999467e-12 6.203493730000000372e-01 6.112414539999999619e-01
3.228000000000000020e-09 3.840787350000000044e-01 1.246122170000000067e-11 9.495022250000000154e-12 6.203493730000000372e-01 6.112414539999999619e-01
3.328000000000000088e-09 3.840787350000000044e-01 1.247235710000000032e-11 9.471479729999999225e-12 6.203493730000000372e-01 6.112414539999999619e-01
3.428000000000000156e-09 3.840787350000000044e-01 1.246103009999999992e-11 9.494851019999999213e-12 6.203493730000000372e-01 6.112414539999999619e-01
3.527999999999999811e-09 3.840787350000000044e-01 1.247239070000000033e-11 9.471648450000000656e-12 6.203493730000000372e-01 6.112414539999999619e-01
3.627999999999999879e-09 3.840787350000000044e-01 1.246094049999999990e-11 9.494684140000000784e-12 6.203493730000000372e-01 6.112414539999999619e-01
3.728000000000000361e-09 3.840787350000000044e-01 1.247234779999999980e-11 9.471813289999999200e-12 6.203493730000000372e-01 6.112414539999999619e-01
3.827999999999999602e-09 3.840787350000000044e-01 1.246082900000000016e-11 9.494522069999999961e-12 6.203493719999999545e-01 6.112414539999999619e-01
