time vout i_vip i_vin v_bias_p v_bias_n
0.000000000000000000e+00 1.245230920000000019e-01 4.162460759999999809e-11 2.218704719999999933e-10 5.083737820000000518e-01 5.171381840000000008e-01
9.999999999999999799e-13 1.245230920000000019e-01 4.162479189999999786e-11 2.218705299999999880e-10 5.083737820000000518e-01 5.171381840000000008e-01
1.999999999999999960e-12 1.245230920000000019e-01 4.162476419999999802e-11 2.218705239999999975e-10 5.083737820000000518e-01 5.171381840000000008e-01
3.999999999999999920e-12 1.245230920000000019e-01 4.162469409999999956e-11 2.218705010000000036e-10 5.083737820000000518e-01 5.171381840000000008e-01
7.999999999999999839e-12 1.245230920000000019e-01 4.162466370000000140e-11 2.218704759999999956e-10 5.083737820000000518e-01 5.171381840000000008e-01
1.599999999999999968e-11 1.245230920000000019e-01 4.162462649999999931e-11 2.218704660000000028e-10 5.083737820000000518e-01 5.171381840000000008e-01
3.199999999999999936e-11 1.245230920000000019e-01 4.162463939999999706e-11 2.218704660000000028e-10 5.083737820000000518e-01 5.171381840000000008e-01
6.399999999999999871e-11 1.245230920000000019e-01 4.162468960000000019e-11 2.218704719999999933e-10 5.083737820000000518e-01 5.171381840000000008e-01
1.279999999999999974e-10 1.245230920000000019e-01 4.162470690000000049e-11 2.218704719999999933e-10 5.083737820000000518e-01 5.171381840000000008e-01
2.279999999999999881e-10 1.245230920000000019e-01 4.162466499999999892e-11 2.218704729999999874e-10 5.083737820000000518e-01 5.171381840000000008e-01
3.280000000000000047e-10 1.245230920000000019e-01 4.162467960000000088e-11 2.218704719999999933e-10 5.083737820000000518e-01 5.171381840000000008e-01
4.280000000000000213e-10 1.245230920000000019e-01 4.162469240000000181e-11 2.218704729999999874e-10 5.083737820000000518e-01 5.171381840000000008e-01
5.280000000000000378e-10 1.245230920000000019e-01 4.162472369999999726e-11 2.218704719999999933e-10 5.083737820000000518e-01 5.171381840000000008e-01
6.280000000000000027e-10 1.245230920000000019e-01 4.162470509999999945e-11 2.218704729999999874e-10 5.083737820000000518e-01 5.171381840000000008e-01
7.279999999999999676e-10 1.245230920000000019e-01 4.162467129999999932e-11 2.218704719999999933e-10 5.083737820000000518e-01 5.171381840000000008e-01
8.280000000000000359e-10 1.245230920000000019e-01 4.162467550000000175e-11 2.218704729999999874e-10 5.083737820000000518e-01 5.171381840000000008e-01
9.280000000000000007e-10 1.245230920000000019e-01 4.162466109999999990e-11 2.218704719999999933e-10 5.083737820000000518e-01 5.171381840000000008e-01
1.027999999999999966e-09 1.245230920000000019e-01 4.162460810000000161e-11 2.218704729999999874e-10 5.083737820000000518e-01 5.171381840000000008e-01
1.128000000000000034e-09 1.245230920000000019e-01 4.162463219999999937e-11 2.218704719999999933e-10 5.083737820000000518e-01 5.171381840000000008e-01
1.228000000000000102e-09 1.245230920000000019e-01 4.162462930000000093e-11 2.218704719999999933e-10 5.083737820000000518e-01 5.171381840000000008e-01
