time vout i_vip i_vin v_bias_p v_bias_n
0.000000000000000000e+00 2.762415080000000245e-01 1.478762590000000093e-11 1.110052719999999975e-11 5.737310450000000506e-01 5.915601520000000058e-01
9.999999999999999799e-13 2.762415080000000245e-01 1.446306880000000020e-11 1.113493119999999957e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.999999999999999960e-12 2.762415080000000245e-01 1.454599619999999984e-11 1.112826840000000008e-11 5.737310450000000506e-01 5.915601520000000058e-01
3.999999999999999920e-12 2.762415080000000245e-01 1.469119480000000128e-11 1.110720209999999977e-11 5.737310450000000506e-01 5.915601520000000058e-01
7.999999999999999839e-12 2.762415080000000245e-01 1.482104439999999893e-11 1.109221829999999999e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.599999999999999968e-11 2.762415080000000245e-01 1.483255279999999903e-11 1.109590820000000070e-11 5.737310450000000506e-01 5.915601520000000058e-01
3.199999999999999936e-11 2.762415080000000245e-01 1.479596429999999995e-11 1.109851409999999927e-11 5.737310450000000506e-01 5.915601520000000058e-01
6.399999999999999871e-11 2.762415080000000245e-01 1.479203050000000062e-11 1.110201140000000027e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.279999999999999974e-10 2.762415080000000245e-01 1.478452900000000004e-11 1.109946039999999947e-11 5.737310450000000506e-01 5.915601520000000058e-01
2.279999999999999881e-10 2.762415080000000245e-01 1.478968630000000126e-11 1.110170650000000036e-11 5.737310450000000506e-01 5.915601520000000058e-01
3.280000000000000047e-10 2.762415080000000245e-01 1.478604339999999860e-11 1.109938980000000072e-11 5.737310450000000506e-01 5.915601520000000058e-01
4.280000000000000213e-10 2.762415080000000245e-01 1.478920199999999957e-11 1.110165320000000029e-11 5.737310450000000506e-01 5.915601520000000058e-01
5.280000000000000378e-10 2.762415080000000245e-01 1.478649050000000143e-11 1.109940540000000003e-11 5.737310450000000506e-01 5.915601520000000058e-01
6.280000000000000027e-10 2.762415080000000245e-01 1.478882220000000004e-11 1.110163700000000063e-11 5.737310450000000506e-01 5.915601520000000058e-01
7.279999999999999676e-10 2.762415080000000245e-01 1.478676209999999989e-11 1.109942129999999951e-11 5.737310450000000506e-01 5.915601520000000058e-01
8.280000000000000359e-10 2.762415080000000245e-01 1.478847249999999851e-11 1.110162530000000034e-11 5.737310450000000506e-01 5.915601520000000058e-01
9.280000000000000007e-10 2.762415080000000245e-01 1.478705239999999945e-11 1.109943440000000061e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.027999999999999966e-09 2.762415080000000245e-01 1.478827040000000140e-11 1.110161370000000011e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.128000000000000034e-09 2.762415080000000245e-01 1.478716630000000058e-11 1.109944659999999958e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.228000000000000102e-09 2.762415080000000245e-01 1.478810770000000118e-11 1.110160090000000079e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.327999999999999964e-09 2.762415080000000245e-01 1.478732380000000103e-11 1.109946009999999929e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.428000000000000032e-09 2.762415080000000245e-01 1.478795090000000114e-11 1.110158729999999941e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.528000000000000100e-09 2.762415080000000245e-01 1.478741200000000024e-11 1.109947370000000068e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.627999999999999962e-09 2.762415080000000245e-01 1.478783049999999949e-11 1.110157379999999969e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.728000000000000030e-09 2.762415080000000245e-01 1.478752940000000016e-11 1.109948780000000074e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.828000000000000098e-09 2.762415080000000245e-01 1.478770460000000113e-11 1.110155909999999928e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.927999999999999960e-09 2.762415080000000245e-01 1.478748490000000032e-11 1.109950319999999994e-11 5.737310450000000506e-01 5.915601520000000058e-01
2.028000000000000028e-09 2.762415080000000245e-01 1.478769710000000003e-11 1.110154380000000014e-11 5.737310450000000506e-01 5.915601520000000058e-01
2.128000000000000096e-09 2.762415080000000245e-01 1.478761259999999972e-11 1.109951770000000023e-11 5.737310450000000506e-01 5.915601520000000058e-01
2.228000000000000164e-09 2.762415080000000245e-01 1.478762570000000082e-11 1.110152970000000008e-11 5.737310450000000506e-01 5.915601520000000058e-01
2.327999999999999819e-09 2.762415080000000245e-01 1.478768389999999887e-11 1.109953210000000047e-11 5.737310450000000506e-01 5.915601520000000058e-01
2.427999999999999887e-09 2.762415080000000245e-01 1.478760430000000139e-11 1.110151499999999967e-11 5.737310450000000506e-01 5.915601520000000058e-01
2.527999999999999956e-09 2.762415080000000245e-01 1.478764700000000019e-11 1.109954650000000070e-11 5.737310450000000506e-01 5.915601520000000058e-01
2.628000000000000024e-09 2.762415080000000245e-01 1.478753969999999964e-11 1.110150089999999961e-11 5.737310450000000506e-01 5.915601520000000058e-01
2.728000000000000092e-09 2.762415080000000245e-01 1.478776269999999912e-11 1.109956069999999921e-11 5.737310450000000506e-01 5.915601520000000058e-01
2.828000000000000160e-09 2.762415080000000245e-01 1.478753600000000074e-11 1.110148629999999926e-11 5.737310450000000506e-01 5.915601520000000058e-01
2.927999999999999815e-09 2.762415080000000245e-01 1.478775239999999964e-11 1.109957519999999950e-11 5.737310450000000506e-01 5.915601520000000058e-01
3.027999999999999883e-09 2.762415080000000245e-01 1.478746400000000118e-11 1.110147239999999932e-11 5.737310450000000506e-01 5.915601520000000058e-01
3.127999999999999952e-09 2.762415080000000245e-01 1.478776660000000138e-11 1.109958889999999933e-11 5.737310450000000506e-01 5.915601520000000058e-01
3.228000000000000020e-09 2.762415080000000245e-01 1.478750340000000130e-11 1.110145869999999949e-11 5.737310450000000506e-01 5.915601520000000058e-01
3.328000000000000088e-09 2.762415080000000245e-01 1.478783539999999909e-11 1.109960269999999922e-11 5.737310450000000506e-01 5.915601520000000058e-01
3.428000000000000156e-09 2.762415080000000245e-01 1.478743990000000019e-11 1.110144489999999960e-11 5.737310450000000506e-01 5.915601520000000058e-01
3.527999999999999811e-09 2.762415080000000245e-01 1.478776040000000103e-11 1.109961610000000049e-11 5.737310450000000506e-01 5.915601520000000058e-01
3.627999999999999879e-09 2.762415080000000245e-01 1.478741840000000070e-11 1.110143180000000011e-11 5.737310450000000506e-01 5.915601520000000058e-01
3.728000000000000361e-09 2.762415080000000245e-01 1.478781389999999960e-11 1.109962889999999980e-11 5.737310450000000506e-01 5.915601520000000058e-01
3.827999999999999602e-09 2.762415080000000245e-01 1.478745190000000066e-11 1.110141860000000057e-11 5.737310450000000506e-01 5.915601520000000058e-01
3.927999999999999671e-09 2.762415080000000245e-01 1.478778989999999867e-11 1.109964249999999957e-11 5.737310450000000506e-01 5.915601520000000058e-01
4.027999999999999739e-09 2.762415080000000245e-01 1.478744319999999886e-11 1.110140629999999993e-11 5.737310450000000506e-01 5.915601520000000058e-01
4.127999999999999807e-09 2.762415080000000245e-01 1.478785000000000105e-11 1.109965389999999969e-11 5.737310450000000506e-01 5.915601520000000058e-01
4.227999999999999875e-09 2.762415080000000245e-01 1.478741430000000157e-11 1.110139429999999947e-11 5.737310450000000506e-01 5.915601520000000058e-01
4.327999999999999944e-09 2.762415080000000245e-01 1.478781600000000081e-11 1.109966680000000068e-11 5.737310450000000506e-01 5.915601520000000058e-01
4.428000000000000012e-09 2.762415080000000245e-01 1.478745090000000008e-11 1.110138130000000004e-11 5.737310450000000506e-01 5.915601520000000058e-01
4.528000000000000080e-09 2.762415080000000245e-01 1.478786750000000146e-11 1.109967939999999987e-11 5.737310450000000506e-01 5.915601520000000058e-01
4.628000000000000148e-09 2.762415080000000245e-01 1.478737880000000046e-11 1.110136860000000079e-11 5.737310450000000506e-01 5.915601520000000058e-01
4.728000000000000217e-09 2.762415080000000245e-01 1.478781449999999995e-11 1.109969190000000063e-11 5.737310450000000506e-01 5.915601520000000058e-01
4.828000000000000285e-09 2.762415080000000245e-01 1.478739249999999868e-11 1.110135710000000061e-11 5.737310450000000506e-01 5.915601520000000058e-01
4.928000000000000353e-09 2.762415080000000245e-01 1.478788890000000089e-11 1.109970280000000046e-11 5.737310450000000506e-01 5.915601520000000058e-01
5.027999999999999594e-09 2.762415080000000245e-01 1.478742310000000019e-11 1.110134570000000049e-11 5.737310450000000506e-01 5.915601520000000058e-01
5.127999999999999663e-09 2.762415080000000245e-01 1.478784049999999880e-11 1.109971460000000080e-11 5.737310450000000506e-01 5.915601520000000058e-01
5.227999999999999731e-09 2.762415080000000245e-01 1.478741330000000099e-11 1.110133430000000038e-11 5.737310450000000506e-01 5.915601520000000058e-01
5.327999999999999799e-09 2.762415080000000245e-01 1.478784219999999978e-11 1.109972550000000063e-11 5.737310450000000506e-01 5.915601520000000058e-01
5.427999999999999867e-09 2.762415080000000245e-01 1.478740549999999972e-11 1.110132340000000055e-11 5.737310450000000506e-01 5.915601520000000058e-01
5.527999999999999936e-09 2.762415080000000245e-01 1.478784029999999868e-11 1.109973719999999931e-11 5.737310450000000506e-01 5.915601520000000058e-01
5.628000000000000004e-09 2.762415080000000245e-01 1.478737649999999914e-11 1.110131170000000025e-11 5.737310450000000506e-01 5.915601520000000058e-01
5.728000000000000072e-09 2.762415080000000245e-01 1.478786170000000134e-11 1.109974760000000047e-11 5.737310450000000506e-01 5.915601520000000058e-01
5.828000000000000140e-09 2.762415080000000245e-01 1.478736930000000144e-11 1.110130130000000071e-11 5.737310450000000506e-01 5.915601520000000058e-01
5.928000000000000209e-09 2.762415080000000245e-01 1.478787959999999875e-11 1.109975840000000024e-11 5.737310450000000506e-01 5.915601520000000058e-01
6.028000000000000277e-09 2.762415080000000245e-01 1.478740820000000128e-11 1.110129109999999967e-11 5.737310450000000506e-01 5.915601520000000058e-01
6.128000000000000345e-09 2.762415080000000245e-01 1.478782389999999891e-11 1.109976839999999955e-11 5.737310450000000506e-01 5.915601520000000058e-01
6.228000000000000414e-09 2.762415080000000245e-01 1.478739909999999926e-11 1.110128080000000019e-11 5.737310450000000506e-01 5.915601520000000058e-01
6.327999999999999655e-09 2.762415080000000245e-01 1.478785550000000100e-11 1.109977890000000076e-11 5.737310450000000506e-01 5.915601520000000058e-01
6.427999999999999723e-09 2.762415080000000245e-01 1.478735630000000040e-11 1.110127010000000047e-11 5.737310450000000506e-01 5.915601520000000058e-01
6.527999999999999791e-09 2.762415080000000245e-01 1.478785610000000134e-11 1.109978970000000054e-11 5.737310450000000506e-01 5.915601520000000058e-01
6.627999999999999859e-09 2.762415080000000245e-01 1.478737769999999983e-11 1.110125959999999926e-11 5.737310450000000506e-01 5.915601520000000058e-01
6.727999999999999928e-09 2.762415080000000245e-01 1.478786180000000140e-11 1.109979989999999996e-11 5.737310450000000506e-01 5.915601520000000058e-01
6.827999999999999996e-09 2.762415080000000245e-01 1.478739799999999862e-11 1.110124949999999989e-11 5.737310450000000506e-01 5.915601520000000058e-01
6.928000000000000064e-09 2.762415080000000245e-01 1.478787740000000071e-11 1.109980979999999921e-11 5.737310450000000506e-01 5.915601520000000058e-01
7.028000000000000132e-09 2.762415080000000245e-01 1.478739889999999914e-11 1.110123999999999925e-11 5.737310450000000506e-01 5.915601520000000058e-01
7.128000000000000201e-09 2.762415080000000245e-01 1.478785610000000134e-11 1.109981889999999962e-11 5.737310450000000506e-01 5.915601520000000058e-01
7.228000000000000269e-09 2.762415080000000245e-01 1.478741149999999995e-11 1.110123110000000058e-11 5.737310450000000506e-01 5.915601520000000058e-01
7.328000000000000337e-09 2.762415080000000245e-01 1.478783710000000007e-11 1.109982840000000026e-11 5.737310450000000506e-01 5.915601520000000058e-01
7.428000000000000406e-09 2.762415080000000245e-01 1.478739710000000133e-11 1.110122049999999931e-11 5.737310450000000506e-01 5.915601520000000058e-01
7.527999999999999647e-09 2.762415080000000245e-01 1.478785839999999944e-11 1.109983839999999957e-11 5.737310450000000506e-01 5.915601520000000058e-01
7.628000000000000542e-09 2.762415080000000245e-01 1.478737240000000000e-11 1.110121190000000080e-11 5.737310450000000506e-01 5.915601520000000058e-01
7.727999999999999783e-09 2.762415080000000245e-01 1.478785099999999840e-11 1.109984679999999957e-11 5.737310450000000506e-01 5.915601520000000058e-01
7.828000000000000679e-09 2.762415080000000245e-01 1.478738560000000116e-11 1.110120320000000063e-11 5.737310450000000506e-01 5.915601520000000058e-01
7.927999999999999920e-09 2.762415080000000245e-01 1.478784799999999990e-11 1.109985640000000027e-11 5.737310450000000506e-01 5.915601520000000058e-01
8.028000000000000815e-09 2.762415080000000245e-01 1.478739319999999908e-11 1.110119289999999953e-11 5.737310450000000506e-01 5.915601520000000058e-01
8.128000000000000056e-09 2.762415080000000245e-01 1.478787469999999915e-11 1.109986570000000079e-11 5.737310450000000506e-01 5.915601520000000058e-01
8.227999999999999297e-09 2.762415080000000245e-01 1.478742530000000146e-11 1.110118439999999947e-11 5.737310450000000506e-01 5.915601520000000058e-01
8.328000000000000193e-09 2.762415080000000245e-01 1.478790169999999858e-11 1.109987459999999946e-11 5.737310450000000506e-01 5.915601520000000058e-01
8.427999999999999434e-09 2.762415080000000245e-01 1.478739030000000064e-11 1.110117550000000079e-11 5.737310450000000506e-01 5.915601520000000058e-01
8.528000000000000329e-09 2.762415080000000245e-01 1.478782270000000145e-11 1.109988309999999952e-11 5.737310450000000506e-01 5.915601520000000058e-01
8.627999999999999570e-09 2.762415080000000245e-01 1.478738010000000121e-11 1.110116739999999935e-11 5.737310450000000506e-01 5.915601520000000058e-01
8.728000000000000466e-09 2.762415080000000245e-01 1.478784779999999978e-11 1.109989099999999924e-11 5.737310450000000506e-01 5.915601520000000058e-01
8.827999999999999707e-09 2.762415080000000245e-01 1.478738950000000018e-11 1.110115879999999923e-11 5.737310450000000506e-01 5.915601520000000058e-01
8.928000000000000602e-09 2.762415080000000245e-01 1.478786140000000117e-11 1.109990019999999970e-11 5.737310450000000506e-01 5.915601520000000058e-01
9.027999999999999843e-09 2.762415080000000245e-01 1.478739339999999920e-11 1.110114990000000056e-11 5.737310450000000506e-01 5.915601520000000058e-01
9.128000000000000739e-09 2.762415080000000245e-01 1.478786130000000111e-11 1.109990859999999970e-11 5.737310450000000506e-01 5.915601520000000058e-01
9.227999999999999980e-09 2.762415080000000245e-01 1.478741099999999966e-11 1.110114180000000073e-11 5.737310450000000506e-01 5.915601520000000058e-01
9.327999999999999221e-09 2.762415080000000245e-01 1.478784119999999920e-11 1.109991679999999959e-11 5.737310450000000506e-01 5.915601520000000058e-01
9.428000000000000117e-09 2.762415080000000245e-01 1.478737619999999896e-11 1.110113340000000073e-11 5.737310450000000506e-01 5.915601520000000058e-01
9.527999999999999358e-09 2.762415080000000245e-01 1.478782549999999983e-11 1.109992509999999953e-11 5.737310450000000506e-01 5.915601520000000058e-01
9.628000000000000253e-09 2.762415080000000245e-01 1.478744339999999898e-11 1.110112549999999940e-11 5.737310450000000506e-01 5.915601520000000058e-01
9.727999999999999494e-09 2.762415080000000245e-01 1.478784729999999949e-11 1.109993299999999925e-11 5.737310450000000506e-01 5.915601520000000058e-01
9.828000000000000390e-09 2.762415080000000245e-01 1.478741320000000093e-11 1.110111729999999951e-11 5.737310450000000506e-01 5.915601520000000058e-01
9.927999999999999631e-09 2.762415080000000245e-01 1.478785659999999840e-11 1.109994120000000075e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.002800000000000053e-08 2.762415080000000245e-01 1.478739130000000122e-11 1.110110889999999951e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.012799999999999977e-08 2.762415080000000245e-01 1.478783740000000024e-11 1.109994920000000052e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.022800000000000066e-08 2.762415080000000245e-01 1.478739520000000024e-11 1.110110160000000014e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.032799999999999990e-08 2.762415080000000245e-01 1.478785229999999915e-11 1.109995680000000006e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.042800000000000080e-08 2.762415080000000245e-01 1.478741420000000151e-11 1.110109350000000031e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.052800000000000004e-08 2.762415080000000245e-01 1.478785580000000117e-11 1.109996530000000012e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.062799999999999928e-08 2.762415080000000245e-01 1.478741009999999914e-11 1.110108540000000048e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.072800000000000018e-08 2.762415080000000245e-01 1.478782889999999856e-11 1.109997269999999955e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.082799999999999942e-08 2.762415080000000245e-01 1.478741980000000151e-11 1.110107809999999950e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.092800000000000031e-08 2.762415080000000245e-01 1.478784019999999863e-11 1.109997970000000036e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.102799999999999955e-08 2.762415080000000245e-01 1.478741270000000065e-11 1.110107090000000019e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.112800000000000045e-08 2.762415080000000245e-01 1.478784199999999966e-11 1.109998739999999996e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.122799999999999969e-08 2.762415080000000245e-01 1.478741720000000001e-11 1.110106379999999932e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.132800000000000059e-08 2.762415080000000245e-01 1.478785040000000128e-11 1.109999380000000042e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.142799999999999983e-08 2.762415080000000245e-01 1.478743369999999984e-11 1.110105680000000013e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.152800000000000072e-08 2.762415080000000245e-01 1.478783579999999932e-11 1.110000150000000002e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.162799999999999996e-08 2.762415080000000245e-01 1.478739259999999874e-11 1.110104920000000059e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.172799999999999921e-08 2.762415080000000245e-01 1.478780560000000127e-11 1.110000919999999961e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.182800000000000010e-08 2.762415080000000245e-01 1.478742520000000140e-11 1.110104209999999972e-11 5.737310450000000506e-01 5.915601520000000058e-01
1.192799999999999934e-08 2.762415080000000245e-01 1.478784639999999897e-11 1.110001550000000002e-11 5.737310450000000506e-01 5.915601520000000058e-01
