time vout i_vip i_vin v_bias_p v_bias_n
0.000000000000000000e+00 1.315183860000000093e+00 5.968494789999999763e-10 4.952076290000000353e-10 5.815319759999999505e-01 6.670584859999999505e-01
9.999999999999999799e-13 1.315183860000000093e+00 5.968494600000000364e-10 4.952076319999999659e-10 5.815319759999999505e-01 6.670584859999999505e-01
1.999999999999999960e-12 1.315183860000000093e+00 5.968494940000000431e-10 4.952076330000000118e-10 5.815319759999999505e-01 6.670584859999999505e-01
3.999999999999999920e-12 1.315183860000000093e+00 5.968494839999999985e-10 4.952076290000000353e-10 5.815319759999999505e-01 6.670584859999999505e-01
7.999999999999999839e-12 1.315183860000000093e+00 5.968494989999999620e-10 4.952076279999999895e-10 5.815319759999999505e-01 6.670584859999999505e-01
1.599999999999999968e-11 1.315183860000000093e+00 5.968494649999999553e-10 4.952076290000000353e-10 5.815319759999999505e-01 6.670584859999999505e-01
3.199999999999999936e-11 1.315183860000000093e+00 5.968494870000000326e-10 4.952076299999999777e-10 5.815319759999999505e-01 6.670584859999999505e-01
6.399999999999999871e-11 1.315183860000000093e+00 5.968494530000000259e-10 4.952076279999999895e-10 5.815319759999999505e-01 6.670584859999999505e-01
1.279999999999999974e-10 1.315183860000000093e+00 5.968495079999999607e-10 4.952076310000000235e-10 5.815319759999999505e-01 6.670584859999999505e-01
2.279999999999999881e-10 1.315183860000000093e+00 5.968495219999999817e-10 4.952076279999999895e-10 5.815319759999999505e-01 6.670584859999999505e-01
3.280000000000000047e-10 1.315183860000000093e+00 5.968494030000000099e-10 4.952076310000000235e-10 5.815319759999999505e-01 6.670584859999999505e-01
4.280000000000000213e-10 1.315183860000000093e+00 5.968494730000000116e-10 4.952076279999999895e-10 5.815319759999999505e-01 6.670584859999999505e-01
5.280000000000000378e-10 1.315183860000000093e+00 5.968494559999999565e-10 4.952076299999999777e-10 5.815319759999999505e-01 6.670584859999999505e-01
6.280000000000000027e-10 1.315183860000000093e+00 5.968494969999999737e-10 4.952076299999999777e-10 5.815319759999999505e-01 6.670584859999999505e-01
7.279999999999999676e-10 1.315183860000000093e+00 5.968495180000000052e-10 4.952076290000000353e-10 5.815319759999999505e-01 6.670584859999999505e-01
8.280000000000000359e-10 1.315183860000000093e+00 5.968494980000000195e-10 4.952076299999999777e-10 5.815319759999999505e-01 6.670584859999999505e-01
9.280000000000000007e-10 1.315183860000000093e+00 5.968494400000000507e-10 4.952076290000000353e-10 5.815319759999999505e-01 6.670584859999999505e-01
1.027999999999999966e-09 1.315183860000000093e+00 5.968494730000000116e-10 4.952076290000000353e-10 5.815319759999999505e-01 6.670584859999999505e-01
1.128000000000000034e-09 1.315183860000000093e+00 5.968494800000000221e-10 4.952076299999999777e-10 5.815319759999999505e-01 6.670584859999999505e-01
1.228000000000000102e-09 1.315183860000000093e+00 5.968495009999999502e-10 4.952076290000000353e-10 5.815319759999999505e-01 6.670584859999999505e-01
1.327999999999999964e-09 1.315183860000000093e+00 5.968494820000000103e-10 4.952076290000000353e-10 5.815319759999999505e-01 6.670584859999999505e-01
1.428000000000000032e-09 1.315183860000000093e+00 5.968494899999999632e-10 4.952076299999999777e-10 5.815319759999999505e-01 6.670584859999999505e-01
