time vout i_vip i_vin v_bias_p v_bias_n
0.000000000000000000e+00 1.171209689999999970e+00 1.984558609999999826e-09 1.941412730000000187e-09 5.580531079999999644e-01 6.336040790000000422e-01
9.999999999999999799e-13 1.171209689999999970e+00 1.984577350000000175e-09 1.941408020000000092e-09 5.580531079999999644e-01 6.336040790000000422e-01
1.999999999999999960e-12 1.171209689999999970e+00 1.984560409999999986e-09 1.941408280000000009e-09 5.580531079999999644e-01 6.336040790000000422e-01
3.999999999999999920e-12 1.171209689999999970e+00 1.984537319999999905e-09 1.941410249999999893e-09 5.580531079999999644e-01 6.336040790000000422e-01
7.999999999999999839e-12 1.171209689999999970e+00 1.984524019999999801e-09 1.941413439999999834e-09 5.580531079999999644e-01 6.336040790000000422e-01
1.599999999999999968e-11 1.171209689999999970e+00 1.984532679999999915e-09 1.941414359999999797e-09 5.580531079999999644e-01 6.336040790000000422e-01
3.199999999999999936e-11 1.171209689999999970e+00 1.984552459999999933e-09 1.941413040000000120e-09 5.580531079999999644e-01 6.336040790000000422e-01
6.399999999999999871e-11 1.171209689999999970e+00 1.984557819999999822e-09 1.941412489999999945e-09 5.580531079999999644e-01 6.336040790000000422e-01
1.279999999999999974e-10 1.171209689999999970e+00 1.984556279999999993e-09 1.941412819999999967e-09 5.580531079999999644e-01 6.336040790000000422e-01
2.279999999999999881e-10 1.171209689999999970e+00 1.984556420000000203e-09 1.941412610000000066e-09 5.580531079999999644e-01 6.336040790000000422e-01
3.280000000000000047e-10 1.171209689999999970e+00 1.984555879999999865e-09 1.941412810000000130e-09 5.580531079999999644e-01 6.336040790000000422e-01
4.280000000000000213e-10 1.171209689999999970e+00 1.984555810000000174e-09 1.941412639999999993e-09 5.580531079999999644e-01 6.336040790000000422e-01
5.280000000000000378e-10 1.171209689999999970e+00 1.984555649999999875e-09 1.941412799999999878e-09 5.580531079999999644e-01 6.336040790000000422e-01
6.280000000000000027e-10 1.171209689999999970e+00 1.984555540000000005e-09 1.941412649999999831e-09 5.580531079999999644e-01 6.336040790000000422e-01
7.279999999999999676e-10 1.171209689999999970e+00 1.984555449999999811e-09 1.941412790000000041e-09 5.580531079999999644e-01 6.336040790000000422e-01
8.280000000000000359e-10 1.171209689999999970e+00 1.984555360000000031e-09 1.941412660000000082e-09 5.580531079999999644e-01 6.336040790000000422e-01
9.280000000000000007e-10 1.171209689999999970e+00 1.984555430000000136e-09 1.941412790000000041e-09 5.580531079999999644e-01 6.336040790000000422e-01
1.027999999999999966e-09 1.171209689999999970e+00 1.984555239999999910e-09 1.941412660000000082e-09 5.580531079999999644e-01 6.336040790000000422e-01
1.128000000000000034e-09 1.171209689999999970e+00 1.984555369999999868e-09 1.941412790000000041e-09 5.580531079999999644e-01 6.336040790000000422e-01
1.228000000000000102e-09 1.171209689999999970e+00 1.984555209999999983e-09 1.941412660000000082e-09 5.580531079999999644e-01 6.336040790000000422e-01
1.327999999999999964e-09 1.171209689999999970e+00 1.984555330000000104e-09 1.941412790000000041e-09 5.580531079999999644e-01 6.336040790000000422e-01
1.428000000000000032e-09 1.171209689999999970e+00 1.984555239999999910e-09 1.941412660000000082e-09 5.580531079999999644e-01 6.336040790000000422e-01
1.528000000000000100e-09 1.171209689999999970e+00 1.984555350000000193e-09 1.941412790000000041e-09 5.580531079999999644e-01 6.336040790000000422e-01
1.627999999999999962e-09 1.171209689999999970e+00 1.984555209999999983e-09 1.941412660000000082e-09 5.580531079999999644e-01 6.336040790000000422e-01
1.728000000000000030e-09 1.171209689999999970e+00 1.984555339999999941e-09 1.941412790000000041e-09 5.580531079999999644e-01 6.336040790000000422e-01
1.828000000000000098e-09 1.171209689999999970e+00 1.984555150000000129e-09 1.941412660000000082e-09 5.580531079999999644e-01 6.336040790000000422e-01
1.927999999999999960e-09 1.171209689999999970e+00 1.984555289999999926e-09 1.941412790000000041e-09 5.580531079999999644e-01 6.336040790000000422e-01
2.028000000000000028e-09 1.171209689999999970e+00 1.984555169999999805e-09 1.941412660000000082e-09 5.580531079999999644e-01 6.336040790000000422e-01
