time vout i_vip i_vin v_bias_p v_bias_n
0.000000000000000000e+00 4.922753959999999762e-01 1.106315450000000081e-08 1.111286240000000079e-08 4.422563899999999992e-01 5.577054609999999579e-01
9.999999999999999799e-13 4.922753959999999762e-01 1.105658800000000037e-08 1.111135859999999953e-08 4.422563890000000275e-01 5.577054630000000124e-01
1.999999999999999960e-12 4.922753959999999762e-01 1.105802399999999986e-08 1.111165240000000054e-08 4.422563890000000275e-01 5.577054649999999558e-01
3.999999999999999920e-12 4.922753959999999762e-01 1.106050349999999947e-08 1.111241629999999921e-08 4.422563880000000003e-01 5.577054679999999820e-01
7.999999999999999839e-12 4.922753959999999762e-01 1.106312049999999990e-08 1.111313180000000064e-08 4.422563880000000003e-01 5.577054689999999537e-01
1.599999999999999968e-11 4.922753959999999762e-01 1.106420849999999931e-08 1.111316130000000012e-08 4.422563880000000003e-01 5.577054700000000365e-01
3.199999999999999936e-11 4.922753959999999762e-01 1.106357890000000044e-08 1.111290549999999964e-08 4.422563890000000275e-01 5.577054689999999537e-01
6.399999999999999871e-11 4.922753959999999762e-01 1.106318649999999943e-08 1.111283789999999960e-08 4.422563890000000275e-01 5.577054679999999820e-01
1.279999999999999974e-10 4.922753959999999762e-01 1.106316149999999973e-08 1.111287539999999997e-08 4.422563899999999992e-01 5.577054660000000386e-01
2.279999999999999881e-10 4.922753959999999762e-01 1.106315330000000043e-08 1.111284749999999935e-08 4.422563899999999992e-01 5.577054649999999558e-01
3.280000000000000047e-10 4.922753959999999762e-01 1.106316579999999945e-08 1.111287570000000007e-08 4.422563899999999992e-01 5.577054639999999841e-01
4.280000000000000213e-10 4.922753959999999762e-01 1.106314860000000058e-08 1.111284899999999983e-08 4.422563899999999992e-01 5.577054630000000124e-01
5.280000000000000378e-10 4.922753959999999762e-01 1.106316370000000043e-08 1.111287550000000000e-08 4.422563899999999992e-01 5.577054630000000124e-01
6.280000000000000027e-10 4.922753959999999762e-01 1.106314680000000001e-08 1.111284919999999989e-08 4.422563899999999992e-01 5.577054630000000124e-01
7.279999999999999676e-10 4.922753959999999762e-01 1.106316189999999986e-08 1.111287560000000003e-08 4.422563899999999992e-01 5.577054620000000407e-01
8.280000000000000359e-10 4.922753959999999762e-01 1.106314659999999995e-08 1.111284909999999986e-08 4.422563899999999992e-01 5.577054620000000407e-01
9.280000000000000007e-10 4.922753959999999762e-01 1.106316069999999948e-08 1.111287580000000010e-08 4.422563899999999992e-01 5.577054620000000407e-01
1.027999999999999966e-09 4.922753959999999762e-01 1.106314690000000004e-08 1.111284889999999979e-08 4.422563899999999992e-01 5.577054620000000407e-01
1.128000000000000034e-09 4.922753959999999762e-01 1.106316009999999929e-08 1.111287600000000016e-08 4.422563899999999992e-01 5.577054620000000407e-01
1.228000000000000102e-09 4.922753959999999762e-01 1.106314750000000023e-08 1.111284869999999973e-08 4.422563899999999992e-01 5.577054620000000407e-01
1.327999999999999964e-09 4.922753959999999762e-01 1.106315960000000078e-08 1.111287620000000023e-08 4.422563899999999992e-01 5.577054620000000407e-01
1.428000000000000032e-09 4.922753959999999762e-01 1.106314820000000046e-08 1.111284859999999970e-08 4.422563899999999992e-01 5.577054609999999579e-01
1.528000000000000100e-09 4.922753959999999762e-01 1.106315940000000072e-08 1.111287630000000026e-08 4.422563899999999992e-01 5.577054609999999579e-01
1.627999999999999962e-09 4.922753959999999762e-01 1.106314870000000062e-08 1.111284849999999967e-08 4.422563899999999992e-01 5.577054609999999579e-01
1.728000000000000030e-09 4.922753959999999762e-01 1.106315920000000065e-08 1.111287640000000029e-08 4.422563899999999992e-01 5.577054609999999579e-01
1.828000000000000098e-09 4.922753959999999762e-01 1.106314920000000078e-08 1.111284849999999967e-08 4.422563899999999992e-01 5.577054609999999579e-01
1.927999999999999960e-09 4.922753959999999762e-01 1.106315900000000059e-08 1.111287640000000029e-08 4.422563899999999992e-01 5.577054609999999579e-01
2.028000000000000028e-09 4.922753959999999762e-01 1.106314959999999925e-08 1.111284839999999964e-08 4.422563899999999992e-01 5.577054609999999579e-01
2.128000000000000096e-09 4.922753959999999762e-01 1.106315880000000053e-08 1.111287640000000029e-08 4.422563899999999992e-01 5.577054609999999579e-01
2.228000000000000164e-09 4.922753959999999762e-01 1.106314989999999934e-08 1.111284849999999967e-08 4.422563899999999992e-01 5.577054609999999579e-01
2.327999999999999819e-09 4.922753959999999762e-01 1.106315870000000050e-08 1.111287630000000026e-08 4.422563899999999992e-01 5.577054609999999579e-01
2.427999999999999887e-09 4.922753959999999762e-01 1.106315009999999941e-08 1.111284849999999967e-08 4.422563899999999992e-01 5.577054609999999579e-01
2.527999999999999956e-09 4.922753959999999762e-01 1.106315860000000046e-08 1.111287630000000026e-08 4.422563899999999992e-01 5.577054609999999579e-01
2.628000000000000024e-09 4.922753959999999762e-01 1.106315029999999947e-08 1.111284859999999970e-08 4.422563899999999992e-01 5.577054609999999579e-01
2.728000000000000092e-09 4.922753959999999762e-01 1.106315850000000043e-08 1.111287620000000023e-08 4.422563899999999992e-01 5.577054609999999579e-01
2.828000000000000160e-09 4.922753959999999762e-01 1.106315049999999954e-08 1.111284869999999973e-08 4.422563899999999992e-01 5.577054609999999579e-01
2.927999999999999815e-09 4.922753959999999762e-01 1.106315840000000040e-08 1.111287610000000019e-08 4.422563899999999992e-01 5.577054609999999579e-01
3.027999999999999883e-09 4.922753959999999762e-01 1.106315059999999957e-08 1.111284869999999973e-08 4.422563899999999992e-01 5.577054609999999579e-01
3.127999999999999952e-09 4.922753959999999762e-01 1.106315830000000037e-08 1.111287600000000016e-08 4.422563899999999992e-01 5.577054609999999579e-01
3.228000000000000020e-09 4.922753959999999762e-01 1.106315069999999960e-08 1.111284879999999976e-08 4.422563899999999992e-01 5.577054609999999579e-01
3.328000000000000088e-09 4.922753959999999762e-01 1.106315830000000037e-08 1.111287600000000016e-08 4.422563899999999992e-01 5.577054609999999579e-01
3.428000000000000156e-09 4.922753959999999762e-01 1.106315079999999963e-08 1.111284889999999979e-08 4.422563899999999992e-01 5.577054609999999579e-01
3.527999999999999811e-09 4.922753959999999762e-01 1.106315820000000034e-08 1.111287580000000010e-08 4.422563899999999992e-01 5.577054609999999579e-01
3.627999999999999879e-09 4.922753959999999762e-01 1.106315079999999963e-08 1.111284899999999983e-08 4.422563899999999992e-01 5.577054609999999579e-01
3.728000000000000361e-09 4.922753959999999762e-01 1.106315810000000030e-08 1.111287570000000007e-08 4.422563899999999992e-01 5.577054609999999579e-01
3.827999999999999602e-09 4.922753959999999762e-01 1.106315089999999966e-08 1.111284919999999989e-08 4.422563899999999992e-01 5.577054609999999579e-01
3.927999999999999671e-09 4.922753959999999762e-01 1.106315810000000030e-08 1.111287560000000003e-08 4.422563899999999992e-01 5.577054609999999579e-01
4.027999999999999739e-09 4.922753959999999762e-01 1.106315099999999969e-08 1.111284929999999992e-08 4.422563899999999992e-01 5.577054609999999579e-01
4.127999999999999807e-09 4.922753959999999762e-01 1.106315800000000027e-08 1.111287550000000000e-08 4.422563899999999992e-01 5.577054609999999579e-01
4.227999999999999875e-09 4.922753959999999762e-01 1.106315099999999969e-08 1.111284939999999995e-08 4.422563899999999992e-01 5.577054609999999579e-01
4.327999999999999944e-09 4.922753959999999762e-01 1.106315800000000027e-08 1.111287539999999997e-08 4.422563899999999992e-01 5.577054609999999579e-01
4.428000000000000012e-09 4.922753959999999762e-01 1.106315099999999969e-08 1.111284949999999999e-08 4.422563899999999992e-01 5.577054609999999579e-01
4.528000000000000080e-09 4.922753959999999762e-01 1.106315800000000027e-08 1.111287529999999994e-08 4.422563899999999992e-01 5.577054609999999579e-01
4.628000000000000148e-09 4.922753959999999762e-01 1.106315109999999973e-08 1.111284960000000002e-08 4.422563899999999992e-01 5.577054609999999579e-01
4.728000000000000217e-09 4.922753959999999762e-01 1.106315790000000024e-08 1.111287519999999991e-08 4.422563899999999992e-01 5.577054609999999579e-01
4.828000000000000285e-09 4.922753959999999762e-01 1.106315109999999973e-08 1.111284970000000005e-08 4.422563899999999992e-01 5.577054609999999579e-01
4.928000000000000353e-09 4.922753959999999762e-01 1.106315790000000024e-08 1.111287509999999987e-08 4.422563899999999992e-01 5.577054609999999579e-01
5.027999999999999594e-09 4.922753959999999762e-01 1.106315109999999973e-08 1.111284980000000008e-08 4.422563899999999992e-01 5.577054609999999579e-01
5.127999999999999663e-09 4.922753959999999762e-01 1.106315790000000024e-08 1.111287499999999984e-08 4.422563899999999992e-01 5.577054609999999579e-01
5.227999999999999731e-09 4.922753959999999762e-01 1.106315109999999973e-08 1.111284990000000011e-08 4.422563899999999992e-01 5.577054609999999579e-01
5.327999999999999799e-09 4.922753959999999762e-01 1.106315790000000024e-08 1.111287489999999981e-08 4.422563899999999992e-01 5.577054609999999579e-01
5.427999999999999867e-09 4.922753959999999762e-01 1.106315119999999976e-08 1.111285000000000015e-08 4.422563899999999992e-01 5.577054609999999579e-01
5.527999999999999936e-09 4.922753959999999762e-01 1.106315780000000021e-08 1.111287469999999975e-08 4.422563899999999992e-01 5.577054609999999579e-01
5.628000000000000004e-09 4.922753959999999762e-01 1.106315119999999976e-08 1.111285020000000021e-08 4.422563899999999992e-01 5.577054609999999579e-01
5.728000000000000072e-09 4.922753959999999762e-01 1.106315780000000021e-08 1.111287459999999972e-08 4.422563899999999992e-01 5.577054609999999579e-01
5.828000000000000140e-09 4.922753959999999762e-01 1.106315119999999976e-08 1.111285030000000024e-08 4.422563899999999992e-01 5.577054609999999579e-01
5.928000000000000209e-09 4.922753959999999762e-01 1.106315780000000021e-08 1.111287449999999968e-08 4.422563899999999992e-01 5.577054609999999579e-01
6.028000000000000277e-09 4.922753959999999762e-01 1.106315129999999979e-08 1.111285040000000027e-08 4.422563899999999992e-01 5.577054609999999579e-01
6.128000000000000345e-09 4.922753959999999762e-01 1.106315780000000021e-08 1.111287439999999965e-08 4.422563899999999992e-01 5.577054609999999579e-01
6.228000000000000414e-09 4.922753959999999762e-01 1.106315129999999979e-08 1.111285050000000030e-08 4.422563899999999992e-01 5.577054609999999579e-01
6.327999999999999655e-09 4.922753959999999762e-01 1.106315770000000018e-08 1.111287429999999962e-08 4.422563899999999992e-01 5.577054609999999579e-01
6.427999999999999723e-09 4.922753959999999762e-01 1.106315129999999979e-08 1.111285060000000034e-08 4.422563899999999992e-01 5.577054609999999579e-01
6.527999999999999791e-09 4.922753959999999762e-01 1.106315770000000018e-08 1.111287419999999959e-08 4.422563899999999992e-01 5.577054609999999579e-01
6.627999999999999859e-09 4.922753959999999762e-01 1.106315129999999979e-08 1.111285070000000037e-08 4.422563899999999992e-01 5.577054609999999579e-01
6.727999999999999928e-09 4.922753959999999762e-01 1.106315770000000018e-08 1.111287409999999956e-08 4.422563899999999992e-01 5.577054609999999579e-01
6.827999999999999996e-09 4.922753959999999762e-01 1.106315139999999982e-08 1.111285080000000040e-08 4.422563899999999992e-01 5.577054609999999579e-01
6.928000000000000064e-09 4.922753959999999762e-01 1.106315770000000018e-08 1.111287399999999952e-08 4.422563899999999992e-01 5.577054609999999579e-01
7.028000000000000132e-09 4.922753959999999762e-01 1.106315129999999979e-08 1.111285090000000043e-08 4.422563899999999992e-01 5.577054609999999579e-01
7.128000000000000201e-09 4.922753959999999762e-01 1.106315770000000018e-08 1.111287389999999949e-08 4.422563899999999992e-01 5.577054609999999579e-01
7.228000000000000269e-09 4.922753959999999762e-01 1.106315139999999982e-08 1.111285100000000046e-08 4.422563899999999992e-01 5.577054609999999579e-01
7.328000000000000337e-09 4.922753959999999762e-01 1.106315760000000014e-08 1.111287379999999946e-08 4.422563899999999992e-01 5.577054609999999579e-01
7.428000000000000406e-09 4.922753959999999762e-01 1.106315139999999982e-08 1.111285110000000050e-08 4.422563899999999992e-01 5.577054609999999579e-01
7.527999999999999647e-09 4.922753959999999762e-01 1.106315760000000014e-08 1.111287369999999943e-08 4.422563899999999992e-01 5.577054609999999579e-01
7.628000000000000542e-09 4.922753959999999762e-01 1.106315139999999982e-08 1.111285120000000053e-08 4.422563899999999992e-01 5.577054609999999579e-01
7.727999999999999783e-09 4.922753959999999762e-01 1.106315760000000014e-08 1.111287359999999940e-08 4.422563899999999992e-01 5.577054609999999579e-01
7.828000000000000679e-09 4.922753959999999762e-01 1.106315139999999982e-08 1.111285130000000056e-08 4.422563899999999992e-01 5.577054609999999579e-01
7.927999999999999920e-09 4.922753959999999762e-01 1.106315760000000014e-08 1.111287349999999936e-08 4.422563899999999992e-01 5.577054609999999579e-01
8.028000000000000815e-09 4.922753959999999762e-01 1.106315149999999985e-08 1.111285140000000059e-08 4.422563899999999992e-01 5.577054609999999579e-01
8.128000000000000056e-09 4.922753959999999762e-01 1.106315760000000014e-08 1.111287339999999933e-08 4.422563899999999992e-01 5.577054609999999579e-01
8.227999999999999297e-09 4.922753959999999762e-01 1.106315139999999982e-08 1.111285150000000062e-08 4.422563899999999992e-01 5.577054609999999579e-01
8.328000000000000193e-09 4.922753959999999762e-01 1.106315760000000014e-08 1.111287329999999930e-08 4.422563899999999992e-01 5.577054609999999579e-01
8.427999999999999434e-09 4.922753959999999762e-01 1.106315149999999985e-08 1.111285160000000066e-08 4.422563899999999992e-01 5.577054609999999579e-01
8.528000000000000329e-09 4.922753959999999762e-01 1.106315760000000014e-08 1.111287319999999927e-08 4.422563899999999992e-01 5.577054609999999579e-01
8.627999999999999570e-09 4.922753959999999762e-01 1.106315149999999985e-08 1.111285170000000069e-08 4.422563899999999992e-01 5.577054609999999579e-01
8.728000000000000466e-09 4.922753959999999762e-01 1.106315750000000011e-08 1.111287309999999924e-08 4.422563899999999992e-01 5.577054609999999579e-01
8.827999999999999707e-09 4.922753959999999762e-01 1.106315149999999985e-08 1.111285180000000072e-08 4.422563899999999992e-01 5.577054609999999579e-01
8.928000000000000602e-09 4.922753959999999762e-01 1.106315750000000011e-08 1.111287299999999921e-08 4.422563899999999992e-01 5.577054609999999579e-01
9.027999999999999843e-09 4.922753959999999762e-01 1.106315149999999985e-08 1.111285190000000075e-08 4.422563899999999992e-01 5.577054609999999579e-01
9.128000000000000739e-09 4.922753959999999762e-01 1.106315750000000011e-08 1.111287289999999917e-08 4.422563899999999992e-01 5.577054609999999579e-01
9.227999999999999980e-09 4.922753959999999762e-01 1.106315149999999985e-08 1.111285200000000078e-08 4.422563899999999992e-01 5.577054609999999579e-01
9.327999999999999221e-09 4.922753959999999762e-01 1.106315750000000011e-08 1.111287280000000080e-08 4.422563899999999992e-01 5.577054609999999579e-01
9.428000000000000117e-09 4.922753959999999762e-01 1.106315159999999989e-08 1.111285210000000081e-08 4.422563899999999992e-01 5.577054609999999579e-01
9.527999999999999358e-09 4.922753959999999762e-01 1.106315750000000011e-08 1.111287270000000076e-08 4.422563899999999992e-01 5.577054609999999579e-01
